data,NORDESTE_nivel,NORTE_nivel,SUDESTE_nivel,SUL_nivel,NORDESTE_ena,NORTE_ena,SUDESTE_ena,SUL_ena,NORDESTE_chuva,NORTE_chuva,SUDESTE_chuva,SUL_chuva,NORDESTE_temperatura,NORTE_temperatura,SUDESTE_temperatura,SUL_temperatura,NORDESTE_carga,NORTE_carga,SUDESTE_carga,SUL_carga,NORDESTE_nivel_slope_7d,NORTE_nivel_slope_7d,SUDESTE_nivel_slope_7d,SUL_nivel_slope_7d,NORDESTE_nivel_slope_15d,NORTE_nivel_slope_15d,SUDESTE_nivel_slope_15d,SUL_nivel_slope_15d,NORDESTE_nivel_slope_30d,NORTE_nivel_slope_30d,SUDESTE_nivel_slope_30d,SUL_nivel_slope_30d,NORDESTE_ena_slope_7d,NORTE_ena_slope_7d,SUDESTE_ena_slope_7d,SUL_ena_slope_7d,NORDESTE_ena_slope_15d,NORTE_ena_slope_15d,SUDESTE_ena_slope_15d,SUL_ena_slope_15d,NORDESTE_ena_slope_30d,NORTE_ena_slope_30d,SUDESTE_ena_slope_30d,SUL_ena_slope_30d,NORDESTE_chuva_acc_15d,NORTE_chuva_acc_15d,SUDESTE_chuva_acc_15d,SUL_chuva_acc_15d,NORDESTE_delta_nivel_30d,NORTE_delta_nivel_30d,SUDESTE_delta_nivel_30d,SUL_delta_nivel_30d,NORDESTE_delta_ena_30d,NORTE_delta_ena_30d,SUDESTE_delta_ena_30d,SUL_delta_ena_30d,NORDESTE_delta_carga_30d,NORTE_delta_carga_30d,SUDESTE_delta_carga_30d,SUL_delta_carga_30d,bandeira,bandeira_code,mes_sin,mes_cos,bandeira_prox_mes
2022-06-04,93.8909,99.1952,65.2088,88.3132,3262.44604492,12044.58789063,25579.00390625,24988.80078125,8.0,64.6,51.4,0.0,25.40142857142857,25.683333333333334,18.02198952879581,13.809859154929578,10664.021,5700.93325,36388.591625,10026.5235,-0.10531785714285746,0.0034357142857146528,-0.04399642857142944,0.6999321428571424,-0.09358107142857156,-0.04590892857142868,-0.029915714285714604,0.6761817857142851,-0.056154482758620616,-0.014614838709677527,-0.015055350389321525,0.4099075862068966,-15.242588588571428,-194.97248186321426,315.4224330360713,581.1279994424998,-14.538377162249995,-255.46753976010712,-151.74324776782143,1890.4948887416426,-26.511785827641827,-402.8144991831945,-172.70586980328585,-131.50270808713688,429.6,309.40000000000003,145.60000000000002,259.6000000000001,-1.6681999999999988,-0.39350000000000307,-0.40630000000000166,15.0869,-1064.3498535200001,-11508.214843749998,-3604.1894531299986,-26907.0234375,-845.2781666699993,-526.83025,-4319.59704167,-1415.8849166700002,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-05,93.7633,99.583,65.1789,88.9321,3199.28588867,11880.4765625,25635.9296875,22672.68164063,36.6,34.6,1.0,17.0,24.55507246376812,25.34339622641509,17.9796875,15.666666666666666,9613.459625,5420.805625,32941.64495833,8742.15295833,-0.09998928571428525,0.08413571428571386,-0.050646428571429425,0.5251285714285722,-0.09888000000000001,-0.03752142857142882,-0.03217321428571453,0.7362099999999997,-0.06024398220244709,-0.010202024471635282,-0.0172418687430479,0.41995672969966635,-4.423775810000003,-140.46456473214272,414.2244001114286,-895.8558872760716,-18.962549699892854,-242.86772809717846,-76.6537458148214,1856.5188494001072,-23.2889394249544,-387.94650262454724,-154.76383481649833,90.23234952897215,459.8,320.80000000000007,146.0,276.4000000000001,-1.8027000000000015,-0.14260000000000161,-0.4632000000000005,14.671300000000002,-1048.5139160200001,-11238.34375,-3537.2988281299986,-21561.16992187,-1540.389083330001,-685.4158749999997,-7449.377291670004,-2414.368041670001,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-06,93.7297,99.6305,65.1377,89.7645,3117.18603516,11713.16015625,25326.37109375,27059.4609375,3.8,31.2,0.4,55.0,24.408695652173915,25.789583333333336,18.0796875,17.197222222222223,10375.54008333,5899.91733333,38207.432,11555.80945833,-0.09433928571428599,0.13542857142857148,-0.050100000000000984,0.49973214285714257,-0.10152499999999998,-0.02010714285714299,-0.0348903571428576,0.7924699999999997,-0.06355437152391541,-0.006106206896551848,-0.01935292547274763,0.4351773303670745,-7.754987444642876,-112.08161272357125,382.2308872760716,-371.75927734357145,-24.35883876232143,-234.79713309160715,-14.768875558107121,1861.9492170061067,-20.725072671917683,-373.1022572825295,-139.05214213716795,283.91616661737703,445.00000000000006,324.20000000000005,145.79999999999998,331.4000000000001,-1.8644000000000034,0.004499999999993065,-0.5240000000000009,14.585999999999999,-1044.21875,-10833.68359375,-3584.83203125,-7612.15625,-151.5239166700012,-0.6233750000001237,1065.4143750000003,2221.8893750000007,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-07,93.5873,99.3951,65.1062,90.2262,3039.62988281,11499.85351563,25147.67578125,31276.5703125,16.8,2.0,3.4000000000000004,24.4,24.051470588235293,25.947916666666668,19.801047120418847,16.061111111111114,10793.49816667,6055.73,39510.488125,11777.38962783,-0.09441785714285748,0.11603928571428616,-0.045446428571428346,0.5058714285714291,-0.10389107142857137,-0.009560357142857459,-0.03603000000000043,0.8277753571428571,-0.06725944382647378,-0.004556618464961207,-0.021060956618465076,0.45421159065628486,-23.038539342142872,-113.27811104892842,273.3201032360716,499.5846819192858,-30.41292724592857,-227.73568638389284,35.302427455178616,1887.276986258393,-18.88251844498332,-358.3122545016239,-125.18954958641821,453.78864297997546,406.4,291.6,148.8,355.6,-1.9625000000000057,-0.08220000000000027,-0.6096000000000004,13.985600000000005,-1022.3681640700001,-10539.722656249998,-3431.2949218799986,4493.7421875,858.8427916700002,558.3932499999992,5948.536541670001,4034.9951278299995,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-08,93.5587,98.9932,65.0569,91.1333,2978.21411133,11224.94238281,25097.77539063,28405.84179688,0.2,0.2,10.8,0.4,24.235714285714284,26.45833333333333,19.85392670157068,16.27777777777778,11112.01104167,6121.70154167,40116.43908333,11588.06091667,-0.08682142857142898,0.0512357142857144,-0.03849642857142805,0.6194821428571434,-0.10505321428571424,-0.008997500000000207,-0.03726857142857181,0.8449414285714287,-0.07076204671857611,-0.007632324805339386,-0.02286202447163523,0.4760360622914351,-44.45613316107145,-148.87437220999988,130.9479631692858,372.73479352642863,-34.748910958249986,-220.05210658478572,74.8516531806429,1736.967492676,-17.652463131779758,-343.6317711955306,-112.70030372292544,577.190028199704,346.6,291.40000000000003,159.20000000000002,355.80000000000007,-1.9205999999999932,-0.18410000000000082,-0.6522000000000077,14.43440000000001,-986.4658203100003,-10375.946289069998,-3107.3671875,5385.8828125,-166.55158332999963,86.52937500000007,936.9514166599984,779.5122499999998,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-09,93.5309,98.8893,64.9645,91.4551,2934.28491211,11011.80175781,25223.6015625,25064.38867188,1.8,20.4,6.6000000000000005,3.0,24.64927536231884,26.67083333333333,20.031770833333333,15.952777777777776,10973.22266667,6201.380875,40208.49170833,11745.91345968,-0.07617142857142767,-0.023324999999999308,-0.041903571428570326,0.6367642857142859,-0.10452357142857135,-0.009133214285714277,-0.03963607142857164,0.8224439285714286,-0.07375635150166839,-0.011652992213570685,-0.025009032258064594,0.4953963070077865,-59.53251429928577,-190.2455357146428,-1.188406808214235,210.07554408499993,-37.01325334810714,-210.88628278467854,107.51732700878574,1405.8170113703925,-16.79839415758176,-328.15996984507893,-100.56850623964404,653.9021067244939,310.8,310.4000000000001,165.8,358.2000000000001,-1.924199999999999,-0.23629999999999995,-0.7387999999999977,14.4833,-953.3291015600003,-10233.801757819998,-2611.52734375,5341.02734375,-494.43312499999956,-133.60762500000055,145.71395833000133,91.29037855999923,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-10,93.4888,98.9201,64.9263,91.8327,2879.36108398,10806.99511719,25589.02734375,22487.68554688,21.0,1.4,53.4,6.800000000000001,24.622535211267607,27.17142857142857,20.472395833333334,15.208333333333334,10921.46,6167.19704167,39893.31166667,11768.41316667,-0.06578928571428579,-0.10178571428571306,-0.04846785714285673,0.6061892857142865,-0.09955785714285718,-0.005468928571428323,-0.04185214285714299,0.7737728571428573,-0.07630060066740814,-0.015158086763070091,-0.02701101223581765,0.512800912124583,-64.93674142035718,-212.0837751121429,-36.54220145071434,-49.05538504392877,-37.55540858685715,-201.0637451173214,139.98356584810716,942.0290440154281,-16.61893461270078,-311.36956926979303,-87.27309336770188,695.600003258843,328.4,302.6,219.20000000000002,363.4000000000001,-1.946799999999996,-0.23619999999999663,-0.7861000000000047,14.563299999999998,-900.3098144600003,-10161.15332031,-1904.4902343799986,5086.333984379999,-550.3082916700005,-285.2193750000006,-863.244749999998,159.88850344999992,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-11,93.4394,98.7624,64.8618,92.138,2808.6730957,10669.22070313,26043.29882813,20265.51953125,7.8,34.0,37.0,0.0,25.27794117647059,24.8375,18.45208333333333,10.90677966101695,10750.63466667,5866.41829167,36556.64745833,10135.19716667,-0.05392499999999904,-0.15672857142857055,-0.05413571428571373,0.535107142857143,-0.08962285714285712,-0.004252142857142565,-0.04457535714285718,0.6922367857142858,-0.07859183537263613,-0.01754378197997775,-0.029113147942158045,0.5283788654060068,-62.60118757035715,-211.93390764464283,65.11948939785698,-806.3292410714286,-38.60052926214286,-188.6403041293928,170.7436244420357,371.6920445036428,-17.244480792498333,-294.13049764502773,-72.22679148713904,710.7088718367652,307.0,335.40000000000003,256.0,348.4000000000001,-1.9534999999999911,-0.6885000000000048,-0.8456999999999937,14.479500000000002,-862.3149414099998,-9837.312499999998,-1156.2636718700014,4312.625976560001,-759.7685416600016,-472.87254166,-3847.1350833399993,-1225.8047146200006,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-12,93.3279,98.8883,64.8302,92.3109,2738.25195313,10588.92773438,26598.4609375,18300.37304688,0.0,0.0,4.2,0.0,25.447222222222223,25.416666666666668,17.642708333333335,10.873684210526315,9970.75083333,5576.00991667,32566.49425,8679.75104167,-0.05611071428571331,-0.12732499999999952,-0.055067857142856065,0.43436428571428615,-0.0820057142857142,-0.006338928571428225,-0.04667357142857124,0.5749710714285717,-0.08060013348164617,-0.01807846496106781,-0.031122869855394975,0.5388925695216908,-60.62745884499998,-194.7110770082143,217.81312779035707,-1936.340053012857,-40.19417201464287,-175.50984584242855,199.54478934149995,-264.04291294617855,-18.766603897971084,-276.90800868155276,-55.71570321197105,701.38929148711,282.4,324.6,260.0,346.0000000000001,-2.084299999999999,-0.6688000000000045,-0.8656999999999897,14.6143,-812.9770507799999,-9355.648437499998,-219.55273437999858,3773.007812499998,-1536.6650416700013,-660.0397499999999,-7663.755291669997,-2625.95602039,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-13,93.2594,99.0044,64.8064,92.4424,2688.48999023,10524.04003906,27044.26367188,17103.8515625,0.0,17.0,0.0,0.0,25.5943661971831,24.866666666666664,16.806770833333335,13.277586206896553,10889.94604167,6175.575875,36578.91745833,11371.36808333,-0.05488571428571427,-0.05388571428571406,-0.05198214285714288,0.34595357142857147,-0.07707178571428551,-0.00617642857142831,-0.04812428571428562,0.5123825000000005,-0.08203263626251381,-0.0177872302558398,-0.03274233592880988,0.5484239154616241,-59.248421805357125,-162.21609933035714,339.67257254499987,-2411.7129603796425,-42.648515102107154,-164.3838030133928,217.9582240513571,-666.5300153458571,-20.789916150355957,-260.4180213258153,-38.71705497434481,674.3795554088009,278.0,323.6,259.8,288.80000000000007,-2.1658999999999935,-0.5206999999999908,-0.9125000000000085,14.068400000000011,-784.16796875,-8771.434570319998,586.7597656299986,3778.8125,-99.99008332999983,165.59270833000028,-990.514583340002,1310.8182960400009,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-14,93.1471,99.1133,64.7644,92.569,2673.5,10436.50097656,27040.85351563,15777.59863281,4.0,0.0,30.0,0.0,25.48550724637681,25.829166666666666,16.347916666666666,14.48225806451613,10878.54229167,6207.93925,37763.408625,11611.13975326,-0.06923928571428663,0.019953571428570474,-0.0460642857142862,0.24142500000000006,-0.07511071428571425,-0.006547499999999776,-0.04788214285714284,0.47109714285714305,-0.08324596218020017,-0.016525183537263642,-0.034203314794215886,0.5553172858731926,-55.24433244999998,-127.1041085378571,374.28543526821414,-2071.1827218203566,-45.33658447289287,-157.09475795214277,218.77945033485713,-759.8139683315355,-23.011258549025584,-245.14322923912346,-21.24473155940599,632.9419895804405,254.0,296.80000000000007,255.0,229.60000000000005,-2.2753000000000014,-0.4171000000000049,-0.9579000000000093,13.788300000000007,-733.875,-8198.762695319998,473.62109375,3060.1123046800003,545.6410000000014,519.8038750000005,2342.403583329993,2616.283005520001,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-15,93.0182,99.1465,64.7166,92.4782,2680.93310547,10328.37988281,26599.83203125,14982.02636719,0.8,10.6,0.8,0.2,24.78955223880597,26.4375,16.424479166666668,15.022535211267604,10728.375625,6156.27541667,37902.110125,11988.85191667,-0.08576785714285862,0.049999999999999184,-0.04010357142857198,0.17308214285714282,-0.07466571428571446,-0.01111892857142825,-0.04712499999999982,0.42937964285714303,-0.0844061179087876,-0.016493704115684116,-0.03555819799777536,0.5574864516129034,-46.14145333392853,-104.87266322607131,286.9038783485713,-1672.4617396771428,-47.6015511650357,-153.3268519812142,197.51924525674994,-864.0288330079285,-25.098820086578424,-231.10562560835152,-5.181605864222434,580.4817288306406,254.20000000000002,280.80000000000007,230.20000000000002,223.60000000000008,-2.3857,-0.14749999999999375,-1.0040000000000049,13.408000000000001,-691.5397949200001,-7699.684570319998,-206.19140625,2921.1591796899993,-786.4982916699992,-11.333208330000161,-2087.238541669998,564.7643750000007,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-16,92.8757,99.0095,64.6585,92.5523,2703.78710938,10216.81152344,26017.31054688,14523.86523438,4.4,0.0,1.4,0.0,23.969565217391303,26.975,17.138743455497384,16.283823529411762,10077.827125,5956.50395833,35510.12979167,10539.700875,-0.10223214285714427,0.04504999999999981,-0.041414285714285626,0.11061785714285678,-0.07605964285714321,-0.01674142857142838,-0.04605249999999969,0.3972057142857144,-0.08547448275862074,-0.01753632925472748,-0.03700533926585099,0.5561424249165742,-30.248352049642836,-93.02354213249995,101.4395926342856,-1320.7579171317855,-48.57485700321429,-152.77143205924997,156.65898437507138,-1049.7629429409642,-26.975567688028917,-218.38341364540375,7.729242995655182,517.8674690628496,238.00000000000003,245.80000000000004,224.20000000000002,179.20000000000007,-2.5209000000000117,-0.24739999999999895,-1.0382999999999925,13.195800000000006,-633.2587890600003,-7228.137695310001,-863.26953125,3318.2636718800004,-1873.0897083300006,-376.45604166999965,-3374.3773750000037,-1425.2084999999988,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-17,92.7158,98.7629,64.6178,93.2587,2727.89794922,10082.92773438,25452.60546875,17520.97851563,1.0,0.0,0.4,43.0,24.144117647058824,27.954166666666666,18.688541666666666,17.225,10526.28195833,6253.82491667,36821.66566667,11507.08566903,-0.11844285714285821,0.013785714285714639,-0.041614285714285666,0.1385964285714282,-0.0800185714285715,-0.028221071428571266,-0.045886071428571026,0.3647032142857144,-0.08702453837597332,-0.019410189098998873,-0.038403426028921085,0.555362424916574,-11.386143274999979,-96.38469587071435,-120.67187500035703,-639.5879952560714,-46.47370518257143,-152.12210518967854,102.60175083714282,-1032.1398890903927,-28.52163395519243,-207.2899234827052,17.700197267764196,469.30159747812434,106.4,244.60000000000005,224.0,156.00000000000006,-2.5978999999999957,-0.5882000000000005,-1.0571999999999946,13.629900000000006,-593.6860351599998,-6784.77148437,-1474.2675781299986,6868.030273439999,-1497.1037916699988,45.44916666999961,-189.25208333000046,-761.9657059699985,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-18,92.5839,98.6158,64.5471,93.2209,2751.89208984,9901.82617188,24982.83007813,23291.73828125,0.0,0.0,23.8,1.0,24.197183098591548,28.15416666666667,19.23125,13.627777777777778,10265.43525,6126.79133333,35689.40904167,9835.45779569,-0.1282357142857141,-0.05015357142857216,-0.04758571428571402,0.15521071428571379,-0.08542535714285734,-0.04470392857142862,-0.04729535714285688,0.3215014285714287,-0.08891379310344832,-0.02116447163515016,-0.03978242491657398,0.5502630478309234,5.357979910357179,-112.9720982135715,-323.34828404,519.8077218192857,-40.895815603999985,-148.25420619414285,51.679115513642785,-816.5675955636071,-29.843227772585088,-197.93299021480533,25.618876877087875,452.6864361009053,106.19999999999999,216.00000000000003,224.6,150.80000000000007,-2.6363999999999947,-0.8523000000000138,-1.1286000000000058,13.303700000000006,-541.4919433599998,-6445.762695309999,-1990.81640625,12961.29101562,-1771.6719999999987,220.71970833000069,-734.4306250000009,-2185.957662640001,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-19,92.4389,98.6834,64.4762,93.2982,2766.12304688,9740.28417969,24601.6484375,21618.33007813,0.0,0.2,44.4,0.0,24.6,27.745833333333334,17.627604166666668,11.783098591549296,9464.75995833,5871.9665,32872.37483333,8878.9980373,-0.13893928571428457,-0.08362857142857141,-0.05442857142856994,0.1661321428571415,-0.09155928571428572,-0.05028999999999993,-0.04864642857142825,0.2749496428571425,-0.09090135706340384,-0.023155817575083382,-0.04105323692992213,0.5424954616240264,15.594578335000017,-130.93104771071447,-449.6828264514284,1111.0952497217854,-32.757971191249986,-142.51049107125,14.053152901928529,-718.2913957868213,-30.85005702944605,-190.13850719549717,31.326934875561733,415.03138708815345,98.19999999999999,151.60000000000005,217.6,150.80000000000007,-2.732699999999994,-0.6320999999999941,-1.2086999999999932,12.981899999999996,-524.6540527299999,-6116.013671870001,-2279.6074218799986,11937.007812499998,-2360.9228333400006,-57.42974999999933,-3692.2318749999977,-2923.5284210299997,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-20,92.3238,98.7245,64.4275,93.6768,2769.70703125,9563.44335938,24295.48242188,18648.97851563,9.6,6.0,0.2,0.2,25.429411764705883,27.72702702702703,18.46770833333333,14.268055555555556,10465.525,6305.40091667,37736.067125,11737.67708802,-0.14001071428571216,-0.08879642857142755,-0.057246428571428254,0.2011428571428563,-0.09903071428571408,-0.04194071428571416,-0.04945285714285699,0.23774214285714254,-0.09276596218020018,-0.025041446051167912,-0.04239768631813125,0.5333825806451611,18.11092703678571,-146.79820033357151,-473.82003348214283,1094.807861328928,-24.56252092624998,-137.64703543503575,-26.109953961892902,-748.3864222933929,-31.422284037305896,-183.98721257123248,34.69205019466963,347.79545936462955,71.19999999999999,123.00000000000004,216.8,134.00000000000006,-2.796999999999997,-0.5270999999999901,-1.2143000000000086,13.072199999999995,-546.8859863299999,-5825.442382809999,-2385.3886718700014,9708.973632819998,-239.75045832999967,540.4310833399995,3087.3618750000023,1480.7067130199994,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-21,92.2854,98.7444,64.3943,93.7643,2762.04199219,9282.24804688,23978.48046875,18526.5625,35.2,22.0,0.8,11.6,24.49117647058824,26.47083333333333,19.5046875,15.1875,10534.70808333,6244.76291667,38837.42804167,12424.29591518,-0.12782499999999886,-0.0662785714285715,-0.05608928571428606,0.21952857142857138,-0.10328107142857147,-0.028670714285714334,-0.049582857142857095,0.20955964285714251,-0.09396071190211341,-0.024386229143492692,-0.04367741935483873,0.5202640934371523,14.763985770000009,-170.99197823571427,-434.2381417410714,820.7566615510714,-17.370196532964265,-136.31881277875,-78.25532924103571,-641.834929548,-31.64097760524138,-180.16619768487203,34.85323319314348,270.3283133603759,102.6,113.80000000000005,217.20000000000002,90.60000000000005,-2.788000000000011,-0.8230000000000075,-1.2095999999999947,12.979,-577.7009277299999,-5655.965820309999,-2380.4746093799986,10329.18066406,617.0700416600012,774.71891667,6917.916208339997,3485.7167901800003,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-22,92.2274,98.6053,64.3294,94.7068,2748.34399414,8953.95605469,23655.296875,31127.69140625,12.0,0.8,0.0,38.6,23.97611940298508,26.38125,20.9696335078534,17.093055555555555,10379.24845833,6215.15125,38985.65829167,12425.6884188,-0.10949285714285648,-0.04074642857142864,-0.05549642857142852,0.2832357142857142,-0.10789178571428569,-0.02243928571428587,-0.04958035714285691,0.20384607142857114,-0.09452088987764173,-0.024445005561735237,-0.044668698553948796,0.5073479421579533,7.849060058214311,-204.5824497767857,-382.91566685321413,1684.995954240357,-11.467840576035693,-140.61053641146432,-138.77197963178568,-69.29173758385706,-31.57363107438264,-177.68324787952167,31.32515077515017,265.1780800282068,97.79999999999998,112.60000000000005,213.8,104.80000000000004,-2.8123999999999967,-0.9355999999999938,-1.2989999999999924,13.936499999999995,-608.41796875,-5732.44921875,-2317.46875,23566.11132812,-360.28435417000037,293.6862083300002,1856.24516667,712.58408547,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-23,92.1729,98.3006,64.2841,95.5247,2729.54101563,8587.58984375,23184.8203125,42956.234375,4.8,0.0,0.2,12.6,24.877142857142857,27.579166666666666,20.76125654450262,17.770833333333332,10236.669375,6279.48145833,39140.07066667,12267.63953611,-0.0891142857142861,-0.0481035714285711,-0.054228571428571924,0.36556785714285667,-0.1098253571428571,-0.03248750000000012,-0.04934464285714282,0.22849499999999962,-0.09497030033370409,-0.026163648498331433,-0.04555081201334815,0.4918069855394882,-0.22314453071429136,-244.27821568142863,-360.0567801342856,3174.496651785,-6.749988664607126,-152.82352818060716,-207.14634486614284,717.4759242465,-30.844947673971067,-175.95127268137264,22.842894448647392,321.2276668086651,102.4,112.40000000000005,203.2,117.00000000000006,-2.7524999999999977,-1.2242999999999995,-1.3187000000000069,15.00099999999999,-701.4519042900001,-5962.81835938,-2360.19921875,36065.69726562,-835.9575833300005,179.2403750000003,655.5315416699959,213.4444944400002,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-24,92.0462,98.2013,64.2201,95.6533,2704.68896484,8233.80664063,22732.6875,44239.21875,6.2,4.4,0.4,8.8,25.362857142857145,27.81458333333333,20.06145833333333,17.243055555555557,9589.23004167,6314.35645833,38903.87791667,12108.30107774,-0.080053571428572,-0.07601071428571363,-0.05226071428571442,0.45643571428571456,-0.11077142857142848,-0.04551321428571425,-0.05058892857142848,0.24986964285714247,-0.09561450500556172,-0.02797819799777523,-0.04644460511679638,0.46805152391546156,-8.433445521785707,-282.81909179714285,-365.1524832596426,4214.177246093214,-3.020439801714271,-170.5517159596786,-276.39701450910707,1388.8824183871427,-29.589682112024466,-175.0714848094193,9.687398324487212,364.5678881483582,106.79999999999998,96.40000000000006,197.0,122.80000000000005,-2.7918999999999983,-1.323599999999999,-1.3558000000000021,15.473200000000006,-780.6520996099998,-6139.29492187,-2405.4042968799986,38064.93164062,-1218.9077083299999,-4.304374999999709,116.01041666999663,-78.42029725999964,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-25,91.9525,98.0491,64.1725,95.0737,2679.1940918,8036.01416016,22281.19335938,38949.953125,7.800000000000001,41.6,0.0,3.6000000000000005,24.725,27.95625,19.03125,15.208333333333334,9566.00358333,6131.33620833,36056.23204167,10462.7195,-0.075960714285715,-0.12118214285714402,-0.05128928571428608,0.39428214285714347,-0.10996035714285708,-0.05900678571428571,-0.05145607142857144,0.25254928571428537,-0.09542307007786427,-0.03000231368186868,-0.047302246941045546,0.43479552836484975,-15.118713379285703,-302.3836321149999,-388.5934012275,4557.322195869643,-0.6775294711428468,-189.15492292114294,-337.59817940864275,1785.9556466237857,-27.87946834368854,-174.23941977623807,-7.49028521273637,356.66494531686544,93.6,136.60000000000005,143.6,119.60000000000007,-2.9142999999999972,-1.5024000000000086,-1.365700000000004,14.730699999999999,-845.5998535099998,-6119.115722650001,-2540.859375,32802.10009766,-1259.2377083399988,-195.62362500000017,-3234.764374999999,-2019.8042083300006,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-26,91.8461,97.9749,64.1098,95.5732,2670.86401367,7856.40576172,21687.07617188,30738.1171875,0.0,1.2,46.4,0.0,25.1,27.41555555555556,18.10052083333333,12.806944444444444,9176.71033333,5756.81845833,32495.26829167,9101.23699684,-0.08143214285714251,-0.14440714285714304,-0.05378571428571328,0.33051785714285686,-0.10773392857142813,-0.07575035714285708,-0.05304142857142838,0.2648642857142854,-0.09431174638487204,-0.03202011123470512,-0.04821744160177965,0.39833750834260284,-18.06713867214286,-297.6332135885715,-433.6572265621429,3222.347307477143,0.15235421310715244,-206.28839111307147,-388.85939592635714,1855.4487060544998,-26.098004455875408,-173.2706079670923,-29.86240093155062,282.96444117596434,85.8,103.80000000000005,153.0,119.60000000000007,-3.0655999999999892,-1.5499999999999972,-1.390599999999992,15.211399999999998,-817.4990234399997,-6091.791503910001,-2773.64453125,24332.60595703,-2051.90608334,-523.8087500000001,-6854.965333330001,-3419.5668364899993,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-27,91.7327,97.8757,64.0662,95.5256,2667.97802734,7615.00097656,21104.0546875,24289.26171875,22.6,0.0,12.2,0.0,24.503030303030304,27.95,16.556250000000002,14.347142857142858,9949.0395,6182.4185,36989.00233333,11526.714551,-0.0943249999999998,-0.14708571428571457,-0.0548250000000005,0.23448928571428493,-0.10583785714285686,-0.08856428571428582,-0.053933928571428424,0.2686607142857139,-0.09372389321468295,-0.03620273637374853,-0.049004160177975424,0.3552883870967741,-17.410670690000007,-276.72919573178575,-480.83377511107153,446.52385602678567,-0.6097691127857047,-221.70529610753573,-423.27643694210707,1670.1712018692856,-24.2648090978109,-173.3202899053793,-57.220504553657406,164.85310848856287,108.39999999999999,103.80000000000005,161.0,119.60000000000007,-3.011400000000009,-1.3281000000000063,-1.4039000000000073,15.093599999999995,-777.8439941399997,-6018.3261718799995,-3000.16015625,16720.67480469,-825.599708329999,137.32966666999982,247.64754166000057,1001.2236759999996,Verde,0,1.2246467991473532e-16,-1.0,Verde
2022-06-28,91.6255,97.5332,63.9952,95.4781,2720.93408203,7349.22802734,20567.81054688,19502.04101563,11.4,0.2,0.6000000000000001,1.8,23.913235294117644,27.33125,17.07958115183246,16.994444444444444,10093.09433333,6181.69279167,37950.56616667,11835.43108333,-0.1030785714285715,-0.15330357142857257,-0.05531071428571518,0.07984285714285681,-0.10288178571428534,-0.10300714285714305,-0.05455285714285718,0.263545714285714,-0.09394293659621794,-0.04243377085650726,-0.049876017797552755,0.3278619132369298,-8.542166574285732,-254.8843819764285,-516.7714843742859,-3061.1427873878574,-1.2187831336071422,-234.99929199228578,-438.7394810267857,1309.637963867107,-22.261310527363733,-175.12359207712566,-89.7507199839911,81.1899380387653,119.8,87.00000000000006,161.6,121.40000000000006,-2.907600000000002,-1.6082999999999998,-1.4384000000000015,11.762599999999992,-649.8588867200001,-5890.171386720001,-3094.5371093700014,1381.3496093799986,105.9595833300009,550.6351249999998,4221.255583340004,2761.2198333300003,Verde,0,1.2246467991473532e-16,-1.0,Verde
