data,regiao,carga
2016-11-02,SUDESTE,33251.88145833
2016-11-03,SUDESTE,37433.59725
2016-11-04,SUDESTE,36479.02254167
2016-11-05,SUDESTE,32548.96120833
2016-11-06,SUDESTE,29334.64529167
2016-11-07,SUDESTE,35848.13666667
2016-11-08,SUDESTE,37153.2975
2016-11-09,SUDESTE,37707.32595833
2016-11-10,SUDESTE,38567.34054167
2016-11-11,SUDESTE,39092.79070833
2016-11-12,SUDESTE,33814.9775
2016-11-13,SUDESTE,28791.51475
2016-11-14,SUDESTE,32296.58491667
2016-11-15,SUDESTE,30650.1365
2016-11-16,SUDESTE,35854.06695833
2016-11-17,SUDESTE,36382.49520833
2016-11-18,SUDESTE,35051.56004167
2016-11-19,SUDESTE,30168.88220833
2016-11-20,SUDESTE,27232.075875
2016-11-21,SUDESTE,33932.71116667
2016-11-22,SUDESTE,35885.50970833
2016-11-23,SUDESTE,36028.72204167
2016-11-24,SUDESTE,36563.89191667
2016-11-25,SUDESTE,36843.8625
2016-11-26,SUDESTE,33592.09133333
2016-11-27,SUDESTE,30934.85179167
2016-11-28,SUDESTE,38297.05141667
2016-11-29,SUDESTE,39231.26920833
2016-11-30,SUDESTE,36963.015485315
2016-12-01,SUDESTE,35178.633
2016-12-02,SUDESTE,35810.01204167
2016-12-03,SUDESTE,33627.49025
2016-12-04,SUDESTE,30465.73583333
2016-12-05,SUDESTE,35543.46891667
2016-12-06,SUDESTE,36867.95845833
2016-12-07,SUDESTE,37749.30770833
2016-12-08,SUDESTE,38310.21625
2016-12-09,SUDESTE,38691.87079167
2016-12-10,SUDESTE,35042.93783333
2016-12-11,SUDESTE,32031.76945833
2016-12-12,SUDESTE,37967.19608333
2016-12-13,SUDESTE,38782.82720833
2016-12-14,SUDESTE,37884.54895833
2016-12-15,SUDESTE,35355.59675
2016-12-16,SUDESTE,34340.54033333
2016-12-17,SUDESTE,31792.156625
2016-12-18,SUDESTE,29839.63958333
2016-12-19,SUDESTE,35788.81
2016-12-20,SUDESTE,36646.15533333
2016-12-21,SUDESTE,37276.13833333
2016-12-22,SUDESTE,37310.01758333
2016-12-23,SUDESTE,37319.82475
2016-12-24,SUDESTE,33602.71841667
2016-12-25,SUDESTE,30653.78845833
2016-12-26,SUDESTE,36476.7545
2016-12-27,SUDESTE,39163.27329167
2016-12-28,SUDESTE,39140.21179167
2016-12-29,SUDESTE,38747.28708333
2016-12-30,SUDESTE,37153.83525
2016-12-31,SUDESTE,35812.806097655004
2017-01-01,SUDESTE,31766.66541667
2017-01-02,SUDESTE,38180.87170833
2017-01-03,SUDESTE,40269.48104167
2017-01-04,SUDESTE,40233.04870833
2017-01-05,SUDESTE,41149.54804167
2017-01-06,SUDESTE,41225.25558333
2017-01-07,SUDESTE,38586.61391667
2017-01-08,SUDESTE,35566.47829167
2017-01-09,SUDESTE,42120.394125
2017-01-10,SUDESTE,42831.93625
2017-01-11,SUDESTE,42585.13970833
2017-01-12,SUDESTE,41274.29258333
2017-01-13,SUDESTE,39861.18183333
2017-01-14,SUDESTE,36651.71358333
2017-01-15,SUDESTE,33807.99575
2017-01-16,SUDESTE,39868.528125
2017-01-17,SUDESTE,39933.61879167
2017-01-18,SUDESTE,40361.70404167
2017-01-19,SUDESTE,40001.644625
2017-01-20,SUDESTE,38650.17725
2017-01-21,SUDESTE,35928.299375
2017-01-22,SUDESTE,32168.66204167
2017-01-23,SUDESTE,38607.21245833
2017-01-24,SUDESTE,40501.99283333
2017-01-25,SUDESTE,40291.51575
2017-01-26,SUDESTE,41052.21316667
2017-01-27,SUDESTE,40698.46879167
2017-01-28,SUDESTE,37474.029
2017-01-29,SUDESTE,34309.841875
2017-01-30,SUDESTE,41023.5765
2017-01-31,SUDESTE,40599.872000974996
2017-02-01,SUDESTE,41086.38204167
2017-02-02,SUDESTE,41117.14120833
2017-02-03,SUDESTE,40726.95320833
2017-02-04,SUDESTE,37417.41625
2017-02-05,SUDESTE,34164.43395833
2017-02-06,SUDESTE,40758.357625
2017-02-07,SUDESTE,41370.504875
2017-02-08,SUDESTE,41323.924875
2017-02-09,SUDESTE,40743.174875
2017-02-10,SUDESTE,40954.95845833
2017-02-11,SUDESTE,37884.99016667
2017-02-12,SUDESTE,34464.6665
2017-02-13,SUDESTE,41531.89625
2017-02-14,SUDESTE,42425.27125
2017-02-15,SUDESTE,42886.268875
2017-02-16,SUDESTE,43157.22241667
2017-02-17,SUDESTE,43224.96545833
2017-02-18,SUDESTE,39806.81958333
2017-02-19,SUDESTE,36359.17566667
2017-02-20,SUDESTE,43453.83004167
2017-02-21,SUDESTE,43801.03508333
2017-02-22,SUDESTE,43762.01466667
2017-02-23,SUDESTE,44232.43641667
2017-02-24,SUDESTE,43244.69995833
2017-02-25,SUDESTE,37314.194875
2017-02-26,SUDESTE,33390.793375
2017-02-27,SUDESTE,35555.8595
2017-02-28,SUDESTE,38293.20079312
2017-03-01,SUDESTE,39929.50404167
2017-03-02,SUDESTE,42162.81470833
2017-03-03,SUDESTE,41699.09229167
2017-03-04,SUDESTE,38246.96404167
2017-03-05,SUDESTE,35450.81329167
2017-03-06,SUDESTE,41617.2155
2017-03-07,SUDESTE,42333.91108333
2017-03-08,SUDESTE,42290.82404167
2017-03-09,SUDESTE,42640.60420833
2017-03-10,SUDESTE,43479.51729167
2017-03-11,SUDESTE,39557.73441667
2017-03-12,SUDESTE,36369.67620833
2017-03-13,SUDESTE,42437.104
2017-03-14,SUDESTE,42045.49845833
2017-03-15,SUDESTE,41738.89025
2017-03-16,SUDESTE,42530.11179167
2017-03-17,SUDESTE,42779.01154167
2017-03-18,SUDESTE,37272.407875
2017-03-19,SUDESTE,32015.88195833
2017-03-20,SUDESTE,37211.571
2017-03-21,SUDESTE,38072.32025
2017-03-22,SUDESTE,38817.98745833
2017-03-23,SUDESTE,39298.84375
2017-03-24,SUDESTE,39928.88841667
2017-03-25,SUDESTE,37231.25541667
2017-03-26,SUDESTE,33605.6855
2017-03-27,SUDESTE,39222.04225
2017-03-28,SUDESTE,39033.371625
2017-03-29,SUDESTE,38189.86354167
2017-03-30,SUDESTE,37905.769875
2017-03-31,SUDESTE,38945.52790523
2017-04-01,SUDESTE,33934.21979167
2017-04-02,SUDESTE,30748.18079167
2017-04-03,SUDESTE,37282.14479167
2017-04-04,SUDESTE,38873.66895833
2017-04-05,SUDESTE,39884.48341667
2017-04-06,SUDESTE,40358.77670833
2017-04-07,SUDESTE,40009.372
2017-04-08,SUDESTE,36531.19245833
2017-04-09,SUDESTE,32986.40266667
2017-04-10,SUDESTE,39369.79845833
2017-04-11,SUDESTE,40552.12091667
2017-04-12,SUDESTE,39479.29541667
2017-04-13,SUDESTE,37574.26570833
2017-04-14,SUDESTE,31580.4625
2017-04-15,SUDESTE,32987.37658333
2017-04-16,SUDESTE,31307.9115
2017-04-17,SUDESTE,37737.77754167
2017-04-18,SUDESTE,37691.23525
2017-04-19,SUDESTE,37114.06108333
2017-04-20,SUDESTE,37357.3685
2017-04-21,SUDESTE,33555.259875
2017-04-22,SUDESTE,33316.36183333
2017-04-23,SUDESTE,30075.863125
2017-04-24,SUDESTE,35426.10445833
2017-04-25,SUDESTE,37133.21454167
2017-04-26,SUDESTE,37929.14741667
2017-04-27,SUDESTE,37724.55145833
2017-04-28,SUDESTE,35412.23258333
2017-04-29,SUDESTE,32025.40679167
2017-04-30,SUDESTE,32980.737428515
2017-05-01,SUDESTE,28346.53179167
2017-05-02,SUDESTE,34611.101375
2017-05-03,SUDESTE,35579.420875
2017-05-04,SUDESTE,36242.051125
2017-05-05,SUDESTE,36447.118
2017-05-06,SUDESTE,33556.20270833
2017-05-07,SUDESTE,29803.57020833
2017-05-08,SUDESTE,35218.9435
2017-05-09,SUDESTE,35819.36395833
2017-05-10,SUDESTE,36172.64979167
2017-05-11,SUDESTE,35761.037875
2017-05-12,SUDESTE,35478.6665
2017-05-13,SUDESTE,32935.037375
2017-05-14,SUDESTE,29635.23108333
2017-05-15,SUDESTE,35689.81316667
2017-05-16,SUDESTE,36423.9541625
2017-05-17,SUDESTE,36109.13058333
2017-05-18,SUDESTE,36135.73966667
2017-05-19,SUDESTE,36489.65616667
2017-05-20,SUDESTE,33287.76795833
2017-05-21,SUDESTE,30131.27854167
2017-05-22,SUDESTE,35618.62666667
2017-05-23,SUDESTE,36109.49945833
2017-05-24,SUDESTE,35901.87554167
2017-05-25,SUDESTE,35770.65429167
2017-05-26,SUDESTE,36104.22320833
2017-05-27,SUDESTE,33304.76816667
2017-05-28,SUDESTE,29296.26333333
2017-05-29,SUDESTE,34580.41725
2017-05-30,SUDESTE,35050.67279167
2017-05-31,SUDESTE,36051.483521475
2017-06-01,SUDESTE,35174.535625
2017-06-02,SUDESTE,35033.66483333
2017-06-03,SUDESTE,32066.47720833
2017-06-04,SUDESTE,29266.08770833
2017-06-05,SUDESTE,35715.652875
2017-06-06,SUDESTE,36781.64983333
2017-06-07,SUDESTE,37273.09991667
2017-06-08,SUDESTE,37586.43429167
2017-06-09,SUDESTE,36994.91883333
2017-06-10,SUDESTE,32331.11895833
2017-06-11,SUDESTE,28249.28979167
2017-06-12,SUDESTE,34466.1735
2017-06-13,SUDESTE,35988.639625
2017-06-14,SUDESTE,36326.71216667
2017-06-15,SUDESTE,31988.12570833
2017-06-16,SUDESTE,33665.235375
2017-06-17,SUDESTE,31326.88520833
2017-06-18,SUDESTE,28930.52058333
2017-06-19,SUDESTE,34581.98154167
2017-06-20,SUDESTE,35270.40004167
2017-06-21,SUDESTE,34745.7875
2017-06-22,SUDESTE,34901.71366667
2017-06-23,SUDESTE,34641.64933333
2017-06-24,SUDESTE,31813.42091667
2017-06-25,SUDESTE,28392.701875
2017-06-26,SUDESTE,33685.58545833
2017-06-27,SUDESTE,34411.098875
2017-06-28,SUDESTE,34650.15508333
2017-06-29,SUDESTE,34889.26291667
2017-06-30,SUDESTE,35567.569094685
2017-07-01,SUDESTE,31599.699375
2017-07-02,SUDESTE,27931.58779167
2017-07-03,SUDESTE,32618.996375
2017-07-04,SUDESTE,33161.91466667
2017-07-05,SUDESTE,33640.140125
2017-07-06,SUDESTE,34174.280375
2017-07-07,SUDESTE,34358.14741667
2017-07-08,SUDESTE,31254.68616667
2017-07-09,SUDESTE,27573.535875
2017-07-10,SUDESTE,33115.673
2017-07-11,SUDESTE,34229.81425
2017-07-12,SUDESTE,34337.11179167
2017-07-13,SUDESTE,34541.806875
2017-07-14,SUDESTE,34465.85158333
2017-07-15,SUDESTE,31412.08208333
2017-07-16,SUDESTE,28304.61395833
2017-07-17,SUDESTE,33633.44804167
2017-07-18,SUDESTE,33800.16108333
2017-07-19,SUDESTE,33520.37054167
2017-07-20,SUDESTE,33920.02779167
2017-07-21,SUDESTE,33958.49254167
2017-07-22,SUDESTE,31195.15833333
2017-07-23,SUDESTE,28026.773625
2017-07-24,SUDESTE,33381.25120833
2017-07-25,SUDESTE,34640.74029167
2017-07-26,SUDESTE,34754.917875
2017-07-27,SUDESTE,34595.29079167
2017-07-28,SUDESTE,34405.84895833
2017-07-29,SUDESTE,31306.604
2017-07-30,SUDESTE,28121.412
2017-07-31,SUDESTE,34251.74433467
2017-08-01,SUDESTE,34046.29179167
2017-08-02,SUDESTE,34357.192
2017-08-03,SUDESTE,34750.75358333
2017-08-04,SUDESTE,34523.89125
2017-08-05,SUDESTE,31371.157
2017-08-06,SUDESTE,28051.55154167
2017-08-07,SUDESTE,33637.99870833
2017-08-08,SUDESTE,34920.42441667
2017-08-09,SUDESTE,35844.08454167
2017-08-10,SUDESTE,35561.33133333
2017-08-11,SUDESTE,35207.015625
2017-08-12,SUDESTE,32375.37033333
2017-08-13,SUDESTE,28858.77
2017-08-14,SUDESTE,34740.51616667
2017-08-15,SUDESTE,35112.66216667
2017-08-16,SUDESTE,35597.35729167
2017-08-17,SUDESTE,35708.71670833
2017-08-18,SUDESTE,35872.12325
2017-08-19,SUDESTE,33138.55045833
2017-08-20,SUDESTE,29527.61983333
2017-08-21,SUDESTE,34172.69020833
2017-08-22,SUDESTE,34391.989875
2017-08-23,SUDESTE,34467.90004167
2017-08-24,SUDESTE,34610.893625
2017-08-25,SUDESTE,34596.78379167
2017-08-26,SUDESTE,31868.16045833
2017-08-27,SUDESTE,28608.82583333
2017-08-28,SUDESTE,34560.163125
2017-08-29,SUDESTE,35595.465
2017-08-30,SUDESTE,36344.21145833
2017-08-31,SUDESTE,36317.109032399996
2017-09-01,SUDESTE,35428.56495833
2017-09-02,SUDESTE,32534.62354167
2017-09-03,SUDESTE,28906.78545833
2017-09-04,SUDESTE,34637.23079167
2017-09-05,SUDESTE,35904.20504167
2017-09-06,SUDESTE,36184.5719875
2017-09-07,SUDESTE,32278.26548333
2017-09-08,SUDESTE,34126.2864875
2017-09-09,SUDESTE,32229.01776667
2017-09-10,SUDESTE,29992.7875125
2017-09-11,SUDESTE,36618.8813125
2017-09-12,SUDESTE,37963.09613333
2017-09-13,SUDESTE,37925.9535625
2017-09-14,SUDESTE,38605.99465833
2017-09-15,SUDESTE,38923.72779167
2017-09-16,SUDESTE,34931.9035875
2017-09-17,SUDESTE,31029.6555
2017-09-18,SUDESTE,37277.03454167
2017-09-19,SUDESTE,38128.22616667
2017-09-20,SUDESTE,38462.08070833
2017-09-21,SUDESTE,38527.203875
2017-09-22,SUDESTE,38110.45666667
2017-09-23,SUDESTE,34900.95104167
2017-09-24,SUDESTE,31162.70991667
2017-09-25,SUDESTE,36803.32529167
2017-09-26,SUDESTE,37371.1245
2017-09-27,SUDESTE,38123.37016667
2017-09-28,SUDESTE,38156.809125
2017-09-29,SUDESTE,37238.70629167
2017-09-30,SUDESTE,35887.293055610004
2017-10-01,SUDESTE,30373.62291667
2017-10-02,SUDESTE,36310.46566667
2017-10-03,SUDESTE,36278.215125
2017-10-04,SUDESTE,35390.03179167
2017-10-05,SUDESTE,36422.65566667
2017-10-06,SUDESTE,38485.08475
2017-10-07,SUDESTE,34837.03958333
2017-10-08,SUDESTE,31165.08604167
2017-10-09,SUDESTE,38245.39191667
2017-10-10,SUDESTE,39968.74966667
2017-10-11,SUDESTE,40671.12533333
2017-10-12,SUDESTE,35649.97829167
2017-10-13,SUDESTE,38331.45541667
2017-10-14,SUDESTE,35706.82695833
2017-10-15,SUDESTE,31475.64117391
2017-10-16,SUDESTE,36918.970375
2017-10-17,SUDESTE,38331.70245833
2017-10-18,SUDESTE,39286.17958333
2017-10-19,SUDESTE,40354.83008333
2017-10-20,SUDESTE,40135.156375
2017-10-21,SUDESTE,36033.50466667
2017-10-22,SUDESTE,32298.514625
2017-10-23,SUDESTE,36762.85441667
2017-10-24,SUDESTE,36794.81791667
2017-10-25,SUDESTE,37972.55995833
2017-10-26,SUDESTE,38536.06270833
2017-10-27,SUDESTE,38674.28591667
2017-10-28,SUDESTE,35548.55879167
2017-10-29,SUDESTE,32066.29058333
2017-10-30,SUDESTE,37448.620125
2017-10-31,SUDESTE,38549.397222964995
2017-11-01,SUDESTE,36575.169
2017-11-02,SUDESTE,31651.743125
2017-11-03,SUDESTE,35215.23554167
2017-11-04,SUDESTE,34452.902
2017-11-05,SUDESTE,31543.13233333
2017-11-06,SUDESTE,36204.50720833
2017-11-07,SUDESTE,36436.8345
2017-11-08,SUDESTE,36438.400625
2017-11-09,SUDESTE,36882.97558333
2017-11-10,SUDESTE,38159.91566667
2017-11-11,SUDESTE,34286.83591667
2017-11-12,SUDESTE,29827.760625
2017-11-13,SUDESTE,36103.65179167
2017-11-14,SUDESTE,37067.73354167
2017-11-15,SUDESTE,34341.60645833
2017-11-16,SUDESTE,39533.43454167
2017-11-17,SUDESTE,39232.89354167
2017-11-18,SUDESTE,35411.88954167
2017-11-19,SUDESTE,31933.55170833
2017-11-20,SUDESTE,34498.46675
2017-11-21,SUDESTE,37244.17775
2017-11-22,SUDESTE,37471.790375
2017-11-23,SUDESTE,36905.79554167
2017-11-24,SUDESTE,37015.38025
2017-11-25,SUDESTE,35253.42416667
2017-11-26,SUDESTE,32001.07316667
2017-11-27,SUDESTE,38734.68429167
2017-11-28,SUDESTE,38967.27445833
2017-11-29,SUDESTE,37809.55833333
2017-11-30,SUDESTE,37692.027422285
2017-12-01,SUDESTE,36420.50770833
2017-12-02,SUDESTE,33562.59245833
2017-12-03,SUDESTE,30676.51804167
2017-12-04,SUDESTE,37494.05345833
2017-12-05,SUDESTE,38804.67316667
2017-12-06,SUDESTE,38236.9745
2017-12-07,SUDESTE,38638.78220833
2017-12-08,SUDESTE,38330.60441667
2017-12-09,SUDESTE,35250.056125
2017-12-10,SUDESTE,32025.34475
2017-12-11,SUDESTE,38591.39920833
2017-12-12,SUDESTE,38080.28920833
2017-12-13,SUDESTE,38190.16529167
2017-12-14,SUDESTE,39173.78841667
2017-12-15,SUDESTE,39787.70270833
2017-12-16,SUDESTE,36642.266625
2017-12-17,SUDESTE,33795.225375
2017-12-18,SUDESTE,39831.88745833
2017-12-19,SUDESTE,40420.74495833
2017-12-20,SUDESTE,40553.44070833
2017-12-21,SUDESTE,39469.70972292
2017-12-22,SUDESTE,37884.39733333
2017-12-23,SUDESTE,35395.82083333
2017-12-24,SUDESTE,33273.92266667
2017-12-25,SUDESTE,31151.04745833
2017-12-26,SUDESTE,36792.41579167
2017-12-27,SUDESTE,38450.05745833
2017-12-28,SUDESTE,38536.35058333
2017-12-29,SUDESTE,37505.78466667
2017-12-30,SUDESTE,34142.86175
2017-12-31,SUDESTE,35059.29935644
2018-01-01,SUDESTE,30268.424125
2018-01-02,SUDESTE,36875.34020833
2018-01-03,SUDESTE,38552.692625
2018-01-04,SUDESTE,37938.60470833
2018-01-05,SUDESTE,37663.77966667
2018-01-06,SUDESTE,35334.61375
2018-01-07,SUDESTE,31739.197375
2018-01-08,SUDESTE,36659.33908333
2018-01-09,SUDESTE,37909.52091667
2018-01-10,SUDESTE,39347.42266667
2018-01-11,SUDESTE,40040.32516667
2018-01-12,SUDESTE,39569.3025
2018-01-13,SUDESTE,36581.08004167
2018-01-14,SUDESTE,33514.08320833
2018-01-15,SUDESTE,39813.39216667
2018-01-16,SUDESTE,41243.09779167
2018-01-17,SUDESTE,42128.94858333
2018-01-18,SUDESTE,43342.24191667
2018-01-19,SUDESTE,43622.99158333
2018-01-20,SUDESTE,39452.90891667
2018-01-21,SUDESTE,36185.29416667
2018-01-22,SUDESTE,42894.40741667
2018-01-23,SUDESTE,44249.764625
2018-01-24,SUDESTE,44329.28583333
2018-01-25,SUDESTE,43445.88816667
2018-01-26,SUDESTE,42692.44254167
2018-01-27,SUDESTE,38043.358375
2018-01-28,SUDESTE,34781.619
2018-01-29,SUDESTE,41570.37470833
2018-01-30,SUDESTE,40541.29983333
2018-01-31,SUDESTE,39611.23307279
2018-02-01,SUDESTE,39501.93791667
2018-02-02,SUDESTE,39790.78179167
2018-02-03,SUDESTE,36699.03270833
2018-02-04,SUDESTE,32710.114
2018-02-05,SUDESTE,38013.91458333
2018-02-06,SUDESTE,38621.50220833
2018-02-07,SUDESTE,39425.87529167
2018-02-08,SUDESTE,40641.39929167
2018-02-09,SUDESTE,41638.36341667
2018-02-10,SUDESTE,37707.234625
2018-02-11,SUDESTE,34259.398875
2018-02-12,SUDESTE,37141.292625
2018-02-13,SUDESTE,36651.31425
2018-02-14,SUDESTE,39142.85125
2018-02-15,SUDESTE,39368.94541667
2018-02-16,SUDESTE,40181.16820833
2018-02-17,SUDESTE,37522.88608333
2018-02-18,SUDESTE,33821.85116667
2018-02-19,SUDESTE,39850.44441667
2018-02-20,SUDESTE,41204.62004167
2018-02-21,SUDESTE,41981.18370833
2018-02-22,SUDESTE,41703.41545833
2018-02-23,SUDESTE,40612.73404167
2018-02-24,SUDESTE,36609.98308333
2018-02-25,SUDESTE,33442.42770833
2018-02-26,SUDESTE,39561.19033333
2018-02-27,SUDESTE,40121.06516667
2018-02-28,SUDESTE,40562.441538115
2018-03-01,SUDESTE,41736.98020833
2018-03-02,SUDESTE,42070.92433333
2018-03-03,SUDESTE,38448.77245833
2018-03-04,SUDESTE,35407.827375
2018-03-05,SUDESTE,41876.94641667
2018-03-06,SUDESTE,42984.23508333
2018-03-07,SUDESTE,42725.11979167
2018-03-08,SUDESTE,41296.908625
2018-03-09,SUDESTE,40524.161375
2018-03-10,SUDESTE,37203.55454167
2018-03-11,SUDESTE,34050.71529167
2018-03-12,SUDESTE,41538.081125
2018-03-13,SUDESTE,42582.60279167
2018-03-14,SUDESTE,43421.920875
2018-03-15,SUDESTE,43321.81083333
2018-03-16,SUDESTE,43285.33845833
2018-03-17,SUDESTE,38382.28716667
2018-03-18,SUDESTE,34840.93779167
2018-03-19,SUDESTE,42408.31416667
2018-03-20,SUDESTE,43473.02658333
2018-03-21,SUDESTE,41916.82225
2018-03-22,SUDESTE,40759.642875
2018-03-23,SUDESTE,41270.04604167
2018-03-24,SUDESTE,37901.9655
2018-03-25,SUDESTE,34665.11104167
2018-03-26,SUDESTE,40862.79079167
2018-03-27,SUDESTE,41022.629375
2018-03-28,SUDESTE,41176.8065
2018-03-29,SUDESTE,40478.27366667
2018-03-30,SUDESTE,34119.662125
2018-03-31,SUDESTE,38501.771130105
2018-04-01,SUDESTE,33377.96391667
2018-04-02,SUDESTE,40016.22495833
2018-04-03,SUDESTE,40985.82229167
2018-04-04,SUDESTE,40086.093625
2018-04-05,SUDESTE,39698.80916667
2018-04-06,SUDESTE,39464.42445833
2018-04-07,SUDESTE,35881.51645833
2018-04-08,SUDESTE,32509.17341667
2018-04-09,SUDESTE,38544.54029167
2018-04-10,SUDESTE,39100.63766667
2018-04-11,SUDESTE,39098.51658333
2018-04-12,SUDESTE,38948.05779167
2018-04-13,SUDESTE,39487.583375
2018-04-14,SUDESTE,36079.0885
2018-04-15,SUDESTE,31361.02616667
2018-04-16,SUDESTE,35840.65308333
2018-04-17,SUDESTE,36210.71204167
2018-04-18,SUDESTE,36061.05679167
2018-04-19,SUDESTE,36297.19625
2018-04-20,SUDESTE,36720.80954167
2018-04-21,SUDESTE,32015.16354167
2018-04-22,SUDESTE,30283.249375
2018-04-23,SUDESTE,35871.76591667
2018-04-24,SUDESTE,37887.00295833
2018-04-25,SUDESTE,38258.04016667
2018-04-26,SUDESTE,38880.103125
2018-04-27,SUDESTE,38947.20820833
2018-04-28,SUDESTE,35376.551375
2018-04-29,SUDESTE,31536.583375
2018-04-30,SUDESTE,37522.1041861
2018-05-01,SUDESTE,32588.76995833
2018-05-02,SUDESTE,37523.771875
2018-05-03,SUDESTE,38297.55229167
2018-05-04,SUDESTE,38542.91454167
2018-05-05,SUDESTE,35346.629625
2018-05-06,SUDESTE,31648.59495833
2018-05-07,SUDESTE,37129.805375
2018-05-08,SUDESTE,37091.86241667
2018-05-09,SUDESTE,36596.11508333
2018-05-10,SUDESTE,36553.20233333
2018-05-11,SUDESTE,37064.05933333
2018-05-12,SUDESTE,34381.03045833
2018-05-13,SUDESTE,30295.22041667
2018-05-14,SUDESTE,36143.96391667
2018-05-15,SUDESTE,37244.189
2018-05-16,SUDESTE,37529.50729167
2018-05-17,SUDESTE,37363.41445833
2018-05-18,SUDESTE,37517.080125
2018-05-19,SUDESTE,33855.506125
2018-05-20,SUDESTE,29316.1275
2018-05-21,SUDESTE,32836.46416667
2018-05-22,SUDESTE,33573.725625
2018-05-23,SUDESTE,33640.64829167
2018-05-24,SUDESTE,33598.12016667
2018-05-25,SUDESTE,33118.37158333
2018-05-26,SUDESTE,30033.10725
2018-05-27,SUDESTE,27608.70429167
2018-05-28,SUDESTE,31651.58929167
2018-05-29,SUDESTE,31841.40708333
2018-05-30,SUDESTE,31366.49833333
2018-05-31,SUDESTE,33086.280458675
2018-06-01,SUDESTE,31337.79929167
2018-06-02,SUDESTE,30625.15254167
2018-06-03,SUDESTE,28361.64045833
2018-06-04,SUDESTE,33073.01841667
2018-06-05,SUDESTE,34107.22416667
2018-06-06,SUDESTE,34774.49333333
2018-06-07,SUDESTE,35150.27854167
2018-06-08,SUDESTE,35038.03633333
2018-06-09,SUDESTE,32544.79216667
2018-06-10,SUDESTE,29558.2855
2018-06-11,SUDESTE,35253.88304167
2018-06-12,SUDESTE,36844.70358333
2018-06-13,SUDESTE,36971.289125
2018-06-14,SUDESTE,36074.474375
2018-06-15,SUDESTE,35326.46491667
2018-06-16,SUDESTE,32509.37095833
2018-06-17,SUDESTE,28869.74604167
2018-06-18,SUDESTE,33997.55875
2018-06-19,SUDESTE,34852.29233333
2018-06-20,SUDESTE,35117.371
2018-06-21,SUDESTE,35682.05204167
2018-06-22,SUDESTE,34758.20329167
2018-06-23,SUDESTE,33264.05941667
2018-06-24,SUDESTE,30073.541625
2018-06-25,SUDESTE,35212.23166667
2018-06-26,SUDESTE,36362.37079167
2018-06-27,SUDESTE,34845.02395833
2018-06-28,SUDESTE,36249.33416667
2018-06-29,SUDESTE,35838.95991667
2018-06-30,SUDESTE,35072.070516365
2018-07-01,SUDESTE,29505.19704167
2018-07-02,SUDESTE,33952.52575
2018-07-03,SUDESTE,35923.02079167
2018-07-04,SUDESTE,35964.60820833
2018-07-05,SUDESTE,36343.84833333
2018-07-06,SUDESTE,34598.97083333
2018-07-07,SUDESTE,32932.830625
2018-07-08,SUDESTE,29362.760125
2018-07-09,SUDESTE,32465.56133333
2018-07-10,SUDESTE,34445.79941667
2018-07-11,SUDESTE,34095.2285
2018-07-12,SUDESTE,34406.99304167
2018-07-13,SUDESTE,34665.57470833
2018-07-14,SUDESTE,32383.31941667
2018-07-15,SUDESTE,29274.851125
2018-07-16,SUDESTE,34587.991125
2018-07-17,SUDESTE,35421.85220833
2018-07-18,SUDESTE,35655.321
2018-07-19,SUDESTE,35959.49741667
2018-07-20,SUDESTE,36271.05004167
2018-07-21,SUDESTE,33170.2815
2018-07-22,SUDESTE,29378.7995
2018-07-23,SUDESTE,34632.21583333
2018-07-24,SUDESTE,35313.70679167
2018-07-25,SUDESTE,35181.21404167
2018-07-26,SUDESTE,35331.4045
2018-07-27,SUDESTE,35627.052
2018-07-28,SUDESTE,33106.91320833
2018-07-29,SUDESTE,30113.1275
2018-07-30,SUDESTE,35575.87283333
2018-07-31,SUDESTE,36454.999605925
2018-08-01,SUDESTE,35491.83429167
2018-08-02,SUDESTE,35604.62333333
2018-08-03,SUDESTE,35839.90133333
2018-08-04,SUDESTE,33343.87254167
2018-08-05,SUDESTE,29906.76533333
2018-08-06,SUDESTE,34868.55345833
2018-08-07,SUDESTE,35584.59191667
2018-08-08,SUDESTE,36063.06483333
2018-08-09,SUDESTE,36021.62779167
2018-08-10,SUDESTE,35288.35958333
2018-08-11,SUDESTE,32213.098875
2018-08-12,SUDESTE,28734.424125
2018-08-13,SUDESTE,34206.132125
2018-08-14,SUDESTE,35533.95208333
2018-08-15,SUDESTE,35569.40216667
2018-08-16,SUDESTE,35718.83866667
2018-08-17,SUDESTE,35462.13104167
2018-08-18,SUDESTE,32734.622375
2018-08-19,SUDESTE,29516.60691667
2018-08-20,SUDESTE,34773.86
2018-08-21,SUDESTE,35710.33945833
2018-08-22,SUDESTE,35915.33925
2018-08-23,SUDESTE,36859.2955
2018-08-24,SUDESTE,37447.44216667
2018-08-25,SUDESTE,32900.490375
2018-08-26,SUDESTE,29282.62383333
2018-08-27,SUDESTE,33950.12383333
2018-08-28,SUDESTE,35112.99658333
2018-08-29,SUDESTE,35711.57258333
2018-08-30,SUDESTE,36343.46483333
2018-08-31,SUDESTE,37056.418247655
2018-09-01,SUDESTE,34267.14129167
2018-09-02,SUDESTE,30828.32258333
2018-09-03,SUDESTE,35789.60079167
2018-09-04,SUDESTE,35543.60929167
2018-09-05,SUDESTE,35131.87591667
2018-09-06,SUDESTE,35252.6295
2018-09-07,SUDESTE,31852.15683333
2018-09-08,SUDESTE,31582.31204167
