regiao,data,nivel
NORDESTE,2022-03-01,82.0041
NORDESTE,2022-03-02,82.3274
NORDESTE,2022-03-03,82.539
NORDESTE,2022-03-04,82.8265
NORDESTE,2022-03-05,83.1492
NORDESTE,2022-03-06,83.4542
NORDESTE,2022-03-07,83.7428
NORDESTE,2022-03-08,84.0849
NORDESTE,2022-03-09,84.4169
NORDESTE,2022-03-10,84.8182
NORDESTE,2022-03-11,85.2452
NORDESTE,2022-03-12,85.7122
NORDESTE,2022-03-13,86.2468
NORDESTE,2022-03-14,86.8972
NORDESTE,2022-03-15,87.4603
NORDESTE,2022-03-16,87.8629
NORDESTE,2022-03-17,88.3933
NORDESTE,2022-03-18,88.8482
NORDESTE,2022-03-19,89.2747
NORDESTE,2022-03-20,89.6511
NORDESTE,2022-03-21,90.1268
NORDESTE,2022-03-22,90.6
NORDESTE,2022-03-23,91.1846
NORDESTE,2022-03-24,91.662
NORDESTE,2022-03-25,92.3014
NORDESTE,2022-03-26,92.9508
NORDESTE,2022-03-27,93.6984
NORDESTE,2022-03-28,94.3718
NORDESTE,2022-03-29,94.8592
NORDESTE,2022-03-30,95.3305
NORDESTE,2022-03-31,95.6416
NORDESTE,2022-04-01,95.7764
NORDESTE,2022-04-02,96.0741
NORDESTE,2022-04-03,96.1782
NORDESTE,2022-04-04,96.4348
NORDESTE,2022-04-05,96.6576
NORDESTE,2022-04-06,96.8654
NORDESTE,2022-04-07,96.9631
NORDESTE,2022-04-08,97.0308
NORDESTE,2022-04-09,97.1049
NORDESTE,2022-04-10,97.0851
NORDESTE,2022-04-11,96.9325
NORDESTE,2022-04-12,96.8132
NORDESTE,2022-04-13,96.6447
NORDESTE,2022-04-14,96.523
NORDESTE,2022-04-15,96.5043
NORDESTE,2022-04-16,96.4901
NORDESTE,2022-04-17,96.4778
NORDESTE,2022-04-18,96.5492
NORDESTE,2022-04-19,96.6682
NORDESTE,2022-04-20,96.8506
NORDESTE,2022-04-21,97.0319
NORDESTE,2022-04-22,97.0949
NORDESTE,2022-04-23,96.9595
NORDESTE,2022-04-24,96.8357
NORDESTE,2022-04-25,96.7147
NORDESTE,2022-04-26,96.6453
NORDESTE,2022-04-27,96.5856
NORDESTE,2022-04-28,96.4566
NORDESTE,2022-04-29,96.2871
NORDESTE,2022-04-30,96.1157
NORDESTE,2022-05-01,95.8661
NORDESTE,2022-05-02,95.8051
NORDESTE,2022-05-03,95.6607
NORDESTE,2022-05-04,95.5686
NORDESTE,2022-05-05,95.5591
NORDESTE,2022-05-06,95.566
NORDESTE,2022-05-07,95.5941
NORDESTE,2022-05-08,95.5498
NORDESTE,2022-05-09,95.4793
NORDESTE,2022-05-10,95.4551
NORDESTE,2022-05-11,95.4356
NORDESTE,2022-05-12,95.3929
NORDESTE,2022-05-13,95.4122
NORDESTE,2022-05-14,95.4253
NORDESTE,2022-05-15,95.4224
NORDESTE,2022-05-16,95.4039
NORDESTE,2022-05-17,95.3966
NORDESTE,2022-05-18,95.3137
NORDESTE,2022-05-19,95.2203
NORDESTE,2022-05-20,95.1716
NORDESTE,2022-05-21,95.1208
NORDESTE,2022-05-22,95.0734
NORDESTE,2022-05-23,95.0398
NORDESTE,2022-05-24,94.9254
NORDESTE,2022-05-25,94.8381
NORDESTE,2022-05-26,94.8668
NORDESTE,2022-05-27,94.9117
NORDESTE,2022-05-28,94.7441
NORDESTE,2022-05-29,94.5331
NORDESTE,2022-05-30,94.3681
NORDESTE,2022-05-31,94.2752
NORDESTE,2022-06-01,94.1784
NORDESTE,2022-06-02,94.0657
NORDESTE,2022-06-03,93.9617
NORDESTE,2022-06-04,93.8909
NORDESTE,2022-06-05,93.7633
NORDESTE,2022-06-06,93.7297
NORDESTE,2022-06-07,93.5873
NORDESTE,2022-06-08,93.5587
NORDESTE,2022-06-09,93.5309
NORDESTE,2022-06-10,93.4888
NORDESTE,2022-06-11,93.4394
NORDESTE,2022-06-12,93.3279
NORDESTE,2022-06-13,93.2594
NORDESTE,2022-06-14,93.1471
NORDESTE,2022-06-15,93.0182
NORDESTE,2022-06-16,92.8757
NORDESTE,2022-06-17,92.7158
NORDESTE,2022-06-18,92.5839
NORDESTE,2022-06-19,92.4389
NORDESTE,2022-06-20,92.3238
NORDESTE,2022-06-21,92.2854
NORDESTE,2022-06-22,92.2274
NORDESTE,2022-06-23,92.1729
NORDESTE,2022-06-24,92.0462
NORDESTE,2022-06-25,91.9525
NORDESTE,2022-06-26,91.8461
NORDESTE,2022-06-27,91.7327
NORDESTE,2022-06-28,91.6255
NORDESTE,2022-06-29,91.4574
NORDESTE,2022-06-30,91.2967
NORDESTE,2022-07-01,91.1404
NORDESTE,2022-07-02,90.9968
NORDESTE,2022-07-03,90.8819
NORDESTE,2022-07-04,90.7353
NORDESTE,2022-07-05,90.6256
NORDESTE,2022-07-06,90.4422
NORDESTE,2022-07-07,90.2084
NORDESTE,2022-07-08,90.0077
NORDESTE,2022-07-09,89.8662
NORDESTE,2022-07-10,89.7383
NORDESTE,2022-07-11,89.4176
NORDESTE,2022-07-12,89.1013
NORDESTE,2022-07-13,88.7039
NORDESTE,2022-07-14,88.3379
NORDESTE,2022-07-15,87.9928
NORDESTE,2022-07-16,87.7207
NORDESTE,2022-07-17,87.4692
NORDESTE,2022-07-18,87.1836
NORDESTE,2022-07-19,86.8835
NORDESTE,2022-07-20,86.4683
NORDESTE,2022-07-21,86.0674
NORDESTE,2022-07-22,85.7502
NORDESTE,2022-07-23,85.5182
NORDESTE,2022-07-24,85.3196
NORDESTE,2022-07-25,85.0576
NORDESTE,2022-07-26,84.737
NORDESTE,2022-07-27,84.4035
NORDESTE,2022-07-28,83.9794
NORDESTE,2022-07-29,83.5348
NORDESTE,2022-07-30,83.057
NORDESTE,2022-07-31,82.632
NORDESTE,2022-08-01,82.2336
NORDESTE,2022-08-02,81.7826
NORDESTE,2022-08-03,81.4852
NORDESTE,2022-08-04,81.1683
NORDESTE,2022-08-05,80.8166
NORDESTE,2022-08-06,80.3956
NORDESTE,2022-08-07,80.0106
NORDESTE,2022-08-08,79.6076
NORDESTE,2022-08-09,79.2051
NORDESTE,2022-08-10,78.7632
NORDESTE,2022-08-11,78.3126
NORDESTE,2022-08-12,78.0083
NORDESTE,2022-08-13,77.7511
NORDESTE,2022-08-14,77.4866
NORDESTE,2022-08-15,77.2705
NORDESTE,2022-08-16,77.1018
NORDESTE,2022-08-17,76.8795
NORDESTE,2022-08-18,76.6086
NORDESTE,2022-08-19,76.3516
NORDESTE,2022-08-20,76.0847
NORDESTE,2022-08-21,75.8937
NORDESTE,2022-08-22,75.5806
NORDESTE,2022-08-23,75.3301
NORDESTE,2022-08-24,75.0098
NORDESTE,2022-08-25,74.7224
NORDESTE,2022-08-26,74.3725
NORDESTE,2022-08-27,74.0375
NORDESTE,2022-08-28,73.8157
NORDESTE,2022-08-29,73.5741
NORDESTE,2022-08-30,73.3309
NORDESTE,2022-08-31,73.0637
NORDESTE,2022-09-01,72.8077
NORDESTE,2022-09-02,72.5206
NORDESTE,2022-09-03,72.2846
NORDESTE,2022-09-04,72.0486
NORDESTE,2022-09-05,71.8116
NORDESTE,2022-09-06,71.5735
NORDESTE,2022-09-07,71.3425
NORDESTE,2022-09-08,71.082
NORDESTE,2022-09-09,70.8702
NORDESTE,2022-09-10,70.7188
NORDESTE,2022-09-11,70.536
NORDESTE,2022-09-12,70.2739
NORDESTE,2022-09-13,69.997
NORDESTE,2022-09-14,69.7277
NORDESTE,2022-09-15,69.4936
NORDESTE,2022-09-16,69.2823
NORDESTE,2022-09-17,69.0961
NORDESTE,2022-09-18,68.9257
NORDESTE,2022-09-19,68.6886
NORDESTE,2022-09-20,68.4161
NORDESTE,2022-09-21,68.1268
NORDESTE,2022-09-22,67.8036
NORDESTE,2022-09-23,67.619
NORDESTE,2022-09-24,67.4111
NORDESTE,2022-09-25,67.2795
NORDESTE,2022-09-26,67.0634
NORDESTE,2022-09-27,66.912
NORDESTE,2022-09-28,66.7525
NORDESTE,2022-09-29,66.4948
NORDESTE,2022-09-30,66.293
NORDESTE,2022-10-01,66.0923
NORDESTE,2022-10-02,65.9277
NORDESTE,2022-10-03,65.7773
NORDESTE,2022-10-04,65.5619
NORDESTE,2022-10-05,65.386
NORDESTE,2022-10-06,65.1504
NORDESTE,2022-10-07,64.9428
NORDESTE,2022-10-08,64.7462
NORDESTE,2022-10-09,64.5477
NORDESTE,2022-10-10,64.378
NORDESTE,2022-10-11,64.1888
NORDESTE,2022-10-12,63.9693
NORDESTE,2022-10-13,63.7918
NORDESTE,2022-10-14,63.6027
NORDESTE,2022-10-15,63.4297
NORDESTE,2022-10-16,63.2605
NORDESTE,2022-10-17,63.1507
NORDESTE,2022-10-18,62.9711
NORDESTE,2022-10-19,62.762
NORDESTE,2022-10-20,62.5794
NORDESTE,2022-10-21,62.3748
NORDESTE,2022-10-22,62.2089
NORDESTE,2022-10-23,62.03
NORDESTE,2022-10-24,61.8192
NORDESTE,2022-10-25,61.5695
NORDESTE,2022-10-26,61.2687
NORDESTE,2022-10-27,61.0829
NORDESTE,2022-10-28,60.8968
NORDESTE,2022-10-29,60.7332
NORDESTE,2022-10-30,60.5854
NORDESTE,2022-10-31,60.3238
NORDESTE,2022-11-01,60.105
NORDESTE,2022-11-02,60.0684
NORDESTE,2022-11-03,60.2193
NORDESTE,2022-11-04,60.4739
NORDESTE,2022-11-05,60.6589
NORDESTE,2022-11-06,60.7908
NORDESTE,2022-11-07,60.8053
NORDESTE,2022-11-08,60.6971
NORDESTE,2022-11-09,60.495
NORDESTE,2022-11-10,60.2489
NORDESTE,2022-11-11,60.1316
NORDESTE,2022-11-12,60.0761
NORDESTE,2022-11-13,60.0622
NORDESTE,2022-11-14,60.0744
NORDESTE,2022-11-15,60.0613
NORDESTE,2022-11-16,60.0284
NORDESTE,2022-11-17,59.986
NORDESTE,2022-11-18,59.8503
NORDESTE,2022-11-19,59.8883
NORDESTE,2022-11-20,59.8719
NORDESTE,2022-11-21,59.7815
NORDESTE,2022-11-22,59.6409
NORDESTE,2022-11-23,59.529
NORDESTE,2022-11-24,59.3922
NORDESTE,2022-11-25,59.2122
NORDESTE,2022-11-26,59.0878
NORDESTE,2022-11-27,58.9689
NORDESTE,2022-11-28,58.9077
NORDESTE,2022-11-29,58.692
NORDESTE,2022-11-30,58.4761
NORDESTE,2022-12-01,58.4429
NORDESTE,2022-12-02,58.468
NORDESTE,2022-12-03,58.4893
NORDESTE,2022-12-04,58.633
NORDESTE,2022-12-05,58.7484
NORDESTE,2022-12-06,58.883
NORDESTE,2022-12-07,58.9954
NORDESTE,2022-12-08,59.1168
NORDESTE,2022-12-09,59.2786
NORDESTE,2022-12-10,59.4971
NORDESTE,2022-12-11,59.6635
NORDESTE,2022-12-12,59.8143
NORDESTE,2022-12-13,59.9321
NORDESTE,2022-12-14,59.9749
NORDESTE,2022-12-15,60.0498
NORDESTE,2022-12-16,60.1099
NORDESTE,2022-12-17,60.324
NORDESTE,2022-12-18,60.6093
NORDESTE,2022-12-19,60.7937
NORDESTE,2022-12-20,60.9876
NORDESTE,2022-12-21,61.1813
NORDESTE,2022-12-22,61.5692
NORDESTE,2022-12-23,62.0976
NORDESTE,2022-12-24,62.6705
NORDESTE,2022-12-25,63.2133
NORDESTE,2022-12-26,63.8181
NORDESTE,2022-12-27,64.3762
NORDESTE,2022-12-28,64.9304
NORDESTE,2022-12-29,65.5375
NORDESTE,2022-12-30,66.1893
NORDESTE,2022-12-31,66.9534
NORDESTE,2023-01-01,67.693
NORDESTE,2023-01-02,68.4096
NORDESTE,2023-01-03,69.1378
NORDESTE,2023-01-04,69.8828
NORDESTE,2023-01-05,70.5709
NORDESTE,2023-01-06,71.3407
NORDESTE,2023-01-07,72.1557
NORDESTE,2023-01-08,73.0339
NORDESTE,2023-01-09,73.6609
NORDESTE,2023-01-10,74.0602
NORDESTE,2023-01-11,74.3075
NORDESTE,2023-01-12,74.5421
NORDESTE,2023-01-13,74.6299
NORDESTE,2023-01-14,74.5974
NORDESTE,2023-01-15,74.5907
NORDESTE,2023-01-16,74.4837
NORDESTE,2023-01-17,74.3763
NORDESTE,2023-01-18,74.2547
NORDESTE,2023-01-19,74.2048
NORDESTE,2023-01-20,74.3035
NORDESTE,2023-01-21,74.3518
NORDESTE,2023-01-22,74.4251
NORDESTE,2023-01-23,74.529
NORDESTE,2023-01-24,74.7253
NORDESTE,2023-01-25,74.8711
NORDESTE,2023-01-26,75.0198
NORDESTE,2023-01-27,75.1858
NORDESTE,2023-01-28,75.3263
NORDESTE,2023-01-29,75.4495
NORDESTE,2023-01-30,75.5553
NORDESTE,2023-01-31,75.6458
NORDESTE,2023-02-01,75.7433
NORDESTE,2023-02-02,75.7519
NORDESTE,2023-02-03,75.9155
NORDESTE,2023-02-04,76.1482
NORDESTE,2023-02-05,76.4427
NORDESTE,2023-02-06,76.7591
NORDESTE,2023-02-07,77.0796
NORDESTE,2023-02-08,77.3491
NORDESTE,2023-02-09,77.707
NORDESTE,2023-02-10,78.0841
NORDESTE,2023-02-11,78.5629
NORDESTE,2023-02-12,79.0646
NORDESTE,2023-02-13,79.5865
NORDESTE,2023-02-14,80.0585
NORDESTE,2023-02-15,80.4995
NORDESTE,2023-02-16,81.0538
NORDESTE,2023-02-17,81.5473
NORDESTE,2023-02-18,82.0898
NORDESTE,2023-02-19,82.5648
NORDESTE,2023-02-20,83.0891
NORDESTE,2023-02-21,83.4545
NORDESTE,2023-02-22,83.831
NORDESTE,2023-02-23,84.1237
NORDESTE,2023-02-24,84.3217
NORDESTE,2023-02-25,84.5482
NORDESTE,2023-02-26,84.8053
NORDESTE,2023-02-27,85.0895
NORDESTE,2023-02-28,85.2919
NORDESTE,2023-03-01,85.5648
NORDESTE,2023-03-02,85.8385
NORDESTE,2023-03-03,86.0682
NORDESTE,2023-03-04,86.2309
NORDESTE,2023-03-05,86.4579
NORDESTE,2023-03-06,86.6837
NORDESTE,2023-03-07,86.8575
NORDESTE,2023-03-08,87.0017
NORDESTE,2023-03-09,87.1663
NORDESTE,2023-03-10,87.2479
NORDESTE,2023-03-11,87.383
NORDESTE,2023-03-12,87.5773
NORDESTE,2023-03-13,87.7764
NORDESTE,2023-03-14,87.9848
NORDESTE,2023-03-15,88.1275
NORDESTE,2023-03-16,88.3394
NORDESTE,2023-03-17,88.5458
NORDESTE,2023-03-18,88.7737
NORDESTE,2023-03-19,88.9881
NORDESTE,2023-03-20,89.395
NORDESTE,2023-03-21,89.7997
NORDESTE,2023-03-22,90.2271
NORDESTE,2023-03-23,90.5577
NORDESTE,2023-03-24,90.7898
NORDESTE,2023-03-25,90.9385
NORDESTE,2023-03-26,91.0915
NORDESTE,2023-03-27,91.1735
NORDESTE,2023-03-28,91.1806
NORDESTE,2023-03-29,91.1907
NORDESTE,2023-03-30,91.1977
NORDESTE,2023-03-31,91.2092
NORDESTE,2023-04-01,91.2087
NORDESTE,2023-04-02,91.2003
NORDESTE,2023-04-03,91.2117
NORDESTE,2023-04-04,91.1393
NORDESTE,2023-04-05,91.0594
NORDESTE,2023-04-06,91.0171
NORDESTE,2023-04-07,91.0792
NORDESTE,2023-04-08,91.0578
NORDESTE,2023-04-09,91.0715
NORDESTE,2023-04-10,91.1044
NORDESTE,2023-04-11,91.1245
NORDESTE,2023-04-12,91.1152
NORDESTE,2023-04-13,91.1081
NORDESTE,2023-04-14,91.0235
NORDESTE,2023-04-15,91.0566
NORDESTE,2023-04-16,91.0768
NORDESTE,2023-04-17,91.0777
NORDESTE,2023-04-18,91.0947
NORDESTE,2023-04-19,91.1113
NORDESTE,2023-04-20,91.1157
NORDESTE,2023-04-21,91.1189
NORDESTE,2023-04-22,91.0456
NORDESTE,2023-04-23,91.0614
NORDESTE,2023-04-24,91.0755
NORDESTE,2023-04-25,91.0942
NORDESTE,2023-04-26,91.1128
NORDESTE,2023-04-27,91.1283
NORDESTE,2023-04-28,91.1399
NORDESTE,2023-04-29,91.0757
NORDESTE,2023-04-30,91.017
NORDESTE,2023-05-01,90.96
NORDESTE,2023-05-02,90.8544
NORDESTE,2023-05-03,90.7466
NORDESTE,2023-05-04,90.7092
NORDESTE,2023-05-05,90.675
NORDESTE,2023-05-06,90.6607
NORDESTE,2023-05-07,90.6282
NORDESTE,2023-05-08,90.6284
NORDESTE,2023-05-09,90.5893
NORDESTE,2023-05-10,90.5801
NORDESTE,2023-05-11,90.5293
NORDESTE,2023-05-12,90.4714
NORDESTE,2023-05-13,90.4853
NORDESTE,2023-05-14,90.4781
NORDESTE,2023-05-15,90.4361
NORDESTE,2023-05-16,90.3994
NORDESTE,2023-05-17,90.298
NORDESTE,2023-05-18,90.1813
NORDESTE,2023-05-19,90.078
NORDESTE,2023-05-20,89.9723
NORDESTE,2023-05-21,89.8586
NORDESTE,2023-05-22,89.7194
NORDESTE,2023-05-23,89.5644
NORDESTE,2023-05-24,89.5147
NORDESTE,2023-05-25,89.4802
NORDESTE,2023-05-26,89.5
NORDESTE,2023-05-27,89.5178
NORDESTE,2023-05-28,89.4874
NORDESTE,2023-05-29,89.3834
NORDESTE,2023-05-30,89.3145
NORDESTE,2023-05-31,89.1372
NORDESTE,2023-06-01,88.9764
NORDESTE,2023-06-02,88.8821
NORDESTE,2023-06-03,88.7877
NORDESTE,2023-06-04,88.7058
NORDESTE,2023-06-05,88.5553
NORDESTE,2023-06-06,88.3825
NORDESTE,2023-06-07,88.2069
NORDESTE,2023-06-08,88.0912
NORDESTE,2023-06-09,87.9052
NORDESTE,2023-06-10,87.7307
NORDESTE,2023-06-11,87.5371
NORDESTE,2023-06-12,87.352
NORDESTE,2023-06-13,87.1993
NORDESTE,2023-06-14,87.112
NORDESTE,2023-06-15,86.9567
NORDESTE,2023-06-16,86.8387
NORDESTE,2023-06-17,86.7541
NORDESTE,2023-06-18,86.6526
NORDESTE,2023-06-19,86.4943
NORDESTE,2023-06-20,86.3401
NORDESTE,2023-06-21,86.1605
NORDESTE,2023-06-22,85.9785
NORDESTE,2023-06-23,85.813
NORDESTE,2023-06-24,85.6385
NORDESTE,2023-06-25,85.4659
NORDESTE,2023-06-26,85.3058
NORDESTE,2023-06-27,85.122
NORDESTE,2023-06-28,84.9322
NORDESTE,2023-06-29,84.7577
NORDESTE,2023-06-30,84.5915
NORDESTE,2023-07-01,84.4188
NORDESTE,2023-07-02,84.2407
NORDESTE,2023-07-03,84.1264
NORDESTE,2023-07-04,83.972
NORDESTE,2023-07-05,83.8302
NORDESTE,2023-07-06,83.6682
NORDESTE,2023-07-07,83.5072
NORDESTE,2023-07-08,83.3461
NORDESTE,2023-07-09,83.1077
NORDESTE,2023-07-10,82.8946
NORDESTE,2023-07-11,82.682
NORDESTE,2023-07-12,82.4712
NORDESTE,2023-07-13,82.3128
NORDESTE,2023-07-14,82.1512
NORDESTE,2023-07-15,81.9735
NORDESTE,2023-07-16,81.8216
NORDESTE,2023-07-17,81.6584
NORDESTE,2023-07-18,81.4277
NORDESTE,2023-07-19,81.2696
NORDESTE,2023-07-20,81.1037
NORDESTE,2023-07-21,80.9525
NORDESTE,2023-07-22,80.7874
NORDESTE,2023-07-23,80.6296
NORDESTE,2023-07-24,80.4765
NORDESTE,2023-07-25,80.3382
NORDESTE,2023-07-26,80.1886
NORDESTE,2023-07-27,80.0055
NORDESTE,2023-07-28,79.8127
NORDESTE,2023-07-29,79.6671
NORDESTE,2023-07-30,79.5175
NORDESTE,2023-07-31,79.334
NORDESTE,2023-08-01,79.1478
NORDESTE,2023-08-02,78.963
NORDESTE,2023-08-03,78.68
NORDESTE,2023-08-04,78.4931
NORDESTE,2023-08-05,78.3114
NORDESTE,2023-08-06,78.1959
NORDESTE,2023-08-07,78.0135
NORDESTE,2023-08-08,77.7989
NORDESTE,2023-08-09,77.5249
NORDESTE,2023-08-10,77.2663
NORDESTE,2023-08-11,77.0699
NORDESTE,2023-08-12,76.9361
NORDESTE,2023-08-13,76.8016
NORDESTE,2023-08-14,76.5984
NORDESTE,2023-08-15,76.3828
NORDESTE,2023-08-16,76.2689
NORDESTE,2023-08-17,76.1513
NORDESTE,2023-08-18,76.0331
NORDESTE,2023-08-19,75.916
NORDESTE,2023-08-20,75.8166
NORDESTE,2023-08-21,75.6266
NORDESTE,2023-08-22,75.4365
NORDESTE,2023-08-23,75.2361
NORDESTE,2023-08-24,75.0127
NORDESTE,2023-08-25,74.7899
NORDESTE,2023-08-26,74.568
NORDESTE,2023-08-27,74.3245
NORDESTE,2023-08-28,74.1455
NORDESTE,2023-08-29,73.963
NORDESTE,2023-08-30,73.7314
NORDESTE,2023-08-31,73.4722
NORDESTE,2023-09-01,73.2598
NORDESTE,2023-09-02,73.0247
NORDESTE,2023-09-03,72.7892
NORDESTE,2023-09-04,72.546
NORDESTE,2023-09-05,72.2571
NORDESTE,2023-09-06,72.0603
NORDESTE,2023-09-07,71.8691
NORDESTE,2023-09-08,71.6823
NORDESTE,2023-09-09,71.5001
NORDESTE,2023-09-10,71.3247
NORDESTE,2023-09-11,71.1602
NORDESTE,2023-09-12,70.9396
NORDESTE,2023-09-13,70.7281
NORDESTE,2023-09-14,70.5095
NORDESTE,2023-09-15,70.2896
NORDESTE,2023-09-16,70.1099
NORDESTE,2023-09-17,69.9219
NORDESTE,2023-09-18,69.7344
NORDESTE,2023-09-19,69.551
NORDESTE,2023-09-20,69.3618
NORDESTE,2023-09-21,69.1354
NORDESTE,2023-09-22,68.91
NORDESTE,2023-09-23,68.6689
NORDESTE,2023-09-24,68.4198
NORDESTE,2023-09-25,68.1771
NORDESTE,2023-09-26,67.9402
NORDESTE,2023-09-27,67.7103
NORDESTE,2023-09-28,67.4792
NORDESTE,2023-09-29,67.2524
NORDESTE,2023-09-30,67.0267
NORDESTE,2023-10-01,66.8543
NORDESTE,2023-10-02,66.6533
NORDESTE,2023-10-03,66.4562
NORDESTE,2023-10-04,66.2633
NORDESTE,2023-10-05,65.9852
NORDESTE,2023-10-06,65.7252
NORDESTE,2023-10-07,65.4622
NORDESTE,2023-10-08,65.2218
NORDESTE,2023-10-09,64.9593
NORDESTE,2023-10-10,64.696
NORDESTE,2023-10-11,64.413
NORDESTE,2023-10-12,64.2261
NORDESTE,2023-10-13,64.0065
NORDESTE,2023-10-14,63.8468
NORDESTE,2023-10-15,63.675
NORDESTE,2023-10-16,63.4954
NORDESTE,2023-10-17,63.2743
NORDESTE,2023-10-18,63.0684
NORDESTE,2023-10-19,62.85
NORDESTE,2023-10-20,62.6497
NORDESTE,2023-10-21,62.4411
NORDESTE,2023-10-22,62.2532
NORDESTE,2023-10-23,62.0692
NORDESTE,2023-10-24,61.7923
NORDESTE,2023-10-25,61.5133
NORDESTE,2023-10-26,61.2105
NORDESTE,2023-10-27,60.9161
NORDESTE,2023-10-28,60.6168
NORDESTE,2023-10-29,60.4135
NORDESTE,2023-10-30,60.1839
NORDESTE,2023-10-31,59.9714
NORDESTE,2023-11-01,59.7996
NORDESTE,2023-11-02,59.6357
NORDESTE,2023-11-03,59.4985
NORDESTE,2023-11-04,59.3807
NORDESTE,2023-11-05,59.2784
NORDESTE,2023-11-06,59.1582
NORDESTE,2023-11-07,59.1082
NORDESTE,2023-11-08,59.0548
NORDESTE,2023-11-09,58.9723
NORDESTE,2023-11-10,58.8745
NORDESTE,2023-11-11,58.7658
NORDESTE,2023-11-12,58.6942
NORDESTE,2023-11-13,58.528
NORDESTE,2023-11-14,58.3045
NORDESTE,2023-11-15,58.136
NORDESTE,2023-11-16,57.8959
NORDESTE,2023-11-17,57.6508
NORDESTE,2023-11-18,57.4142
NORDESTE,2023-11-19,57.2107
NORDESTE,2023-11-20,57.0027
NORDESTE,2023-11-21,56.7934
NORDESTE,2023-11-22,56.5775
NORDESTE,2023-11-23,56.2908
NORDESTE,2023-11-24,55.9519
NORDESTE,2023-11-25,55.6264
NORDESTE,2023-11-26,55.2914
NORDESTE,2023-11-27,54.9392
NORDESTE,2023-11-28,54.6019
NORDESTE,2023-11-29,54.2614
NORDESTE,2023-11-30,53.924
NORDESTE,2023-12-01,53.591
NORDESTE,2023-12-02,53.2695
NORDESTE,2023-12-03,52.9731
NORDESTE,2023-12-04,52.5952
NORDESTE,2023-12-05,52.2222
NORDESTE,2023-12-06,51.9147
NORDESTE,2023-12-07,51.6069
NORDESTE,2023-12-08,51.3013
NORDESTE,2023-12-09,51.0796
NORDESTE,2023-12-10,50.9258
NORDESTE,2023-12-11,50.648
NORDESTE,2023-12-12,50.3985
NORDESTE,2023-12-13,50.2459
NORDESTE,2023-12-14,50.1619
NORDESTE,2023-12-15,50.1221
NORDESTE,2023-12-16,50.0632
NORDESTE,2023-12-17,49.9928
NORDESTE,2023-12-18,49.8471
NORDESTE,2023-12-19,49.6801
NORDESTE,2023-12-20,49.5539
NORDESTE,2023-12-21,49.4231
NORDESTE,2023-12-22,49.3087
NORDESTE,2023-12-23,49.2468
NORDESTE,2023-12-24,49.2027
NORDESTE,2023-12-25,49.1603
NORDESTE,2023-12-26,49.0713
NORDESTE,2023-12-27,48.9963
NORDESTE,2023-12-28,48.9311
NORDESTE,2023-12-29,48.9016
NORDESTE,2023-12-30,48.8696
NORDESTE,2023-12-31,48.9149
NORDESTE,2024-01-01,48.9678
NORDESTE,2024-01-02,49.0485
NORDESTE,2024-01-03,49.0926
NORDESTE,2024-01-04,49.207
NORDESTE,2024-01-05,49.312
NORDESTE,2024-01-06,49.3992
NORDESTE,2024-01-07,49.4821
NORDESTE,2024-01-08,49.5263
NORDESTE,2024-01-09,49.5763
NORDESTE,2024-01-10,49.6131
NORDESTE,2024-01-11,49.6266
NORDESTE,2024-01-12,49.6293
NORDESTE,2024-01-13,49.702
NORDESTE,2024-01-14,49.8912
NORDESTE,2024-01-15,50.1426
NORDESTE,2024-01-16,50.428
NORDESTE,2024-01-17,50.7205
NORDESTE,2024-01-18,51.0457
NORDESTE,2024-01-19,51.3483
NORDESTE,2024-01-20,51.5904
NORDESTE,2024-01-21,51.9035
NORDESTE,2024-01-22,52.1725
NORDESTE,2024-01-23,52.4939
NORDESTE,2024-01-24,52.818
NORDESTE,2024-01-25,53.1456
NORDESTE,2024-01-26,53.6255
NORDESTE,2024-01-27,54.0842
NORDESTE,2024-01-28,54.5297
NORDESTE,2024-01-29,54.7764
NORDESTE,2024-01-30,55.1221
NORDESTE,2024-01-31,55.4652
NORDESTE,2024-02-01,55.8384
NORDESTE,2024-02-02,56.016
NORDESTE,2024-02-03,56.1728
NORDESTE,2024-02-04,56.3874
NORDESTE,2024-02-05,56.6073
NORDESTE,2024-02-06,56.9247
NORDESTE,2024-02-07,57.2537
NORDESTE,2024-02-08,57.5887
NORDESTE,2024-02-09,57.9139
NORDESTE,2024-02-10,58.3495
NORDESTE,2024-02-11,58.6975
NORDESTE,2024-02-12,59.0064
NORDESTE,2024-02-13,59.2717
NORDESTE,2024-02-14,59.5343
NORDESTE,2024-02-15,59.8327
NORDESTE,2024-02-16,60.1254
NORDESTE,2024-02-17,60.4615
NORDESTE,2024-02-18,60.8287
NORDESTE,2024-02-19,61.2325
NORDESTE,2024-02-20,61.6853
NORDESTE,2024-02-21,62.0791
NORDESTE,2024-02-22,62.5945
NORDESTE,2024-02-23,63.0316
NORDESTE,2024-02-24,63.5501
NORDESTE,2024-02-25,64.0866
NORDESTE,2024-02-26,64.5548
NORDESTE,2024-02-27,64.8977
NORDESTE,2024-02-28,65.222
NORDESTE,2024-02-29,65.4922
NORDESTE,2024-03-01,65.8108
NORDESTE,2024-03-02,66.0622
NORDESTE,2024-03-03,66.4054
NORDESTE,2024-03-04,66.8284
NORDESTE,2024-03-05,67.1595
NORDESTE,2024-03-06,67.5408
NORDESTE,2024-03-07,67.911
NORDESTE,2024-03-08,68.3324
NORDESTE,2024-03-09,68.6068
