regiao,data,nivel
MANAUS-AMAPA,2019-04-22,45.674
MANAUS-AMAPA,2019-04-23,46.275
MANAUS-AMAPA,2019-04-24,46.4655
MANAUS-AMAPA,2019-04-25,46.6661
MANAUS-AMAPA,2019-04-26,47.0675
MANAUS-AMAPA,2019-04-27,48.2639
MANAUS-AMAPA,2019-04-28,49.07
MANAUS-AMAPA,2019-04-29,49.6754
MANAUS-AMAPA,2019-04-30,50.4941
MANAUS-AMAPA,2019-05-01,51.314
MANAUS-AMAPA,2019-05-02,52.5416
MANAUS-AMAPA,2019-05-03,53.579
MANAUS-AMAPA,2019-05-04,54.4145
MANAUS-AMAPA,2019-05-05,55.2514
MANAUS-AMAPA,2019-05-06,55.8852
MANAUS-AMAPA,2019-05-07,56.7246
MANAUS-AMAPA,2019-05-08,57.5758
MANAUS-AMAPA,2019-05-09,58.2228
MANAUS-AMAPA,2019-05-10,59.2927
MANAUS-AMAPA,2019-05-11,60.1585
MANAUS-AMAPA,2019-05-12,61.2428
MANAUS-AMAPA,2019-05-13,62.3294
MANAUS-AMAPA,2019-05-14,63.2107
MANAUS-AMAPA,2019-05-15,64.3118
MANAUS-AMAPA,2019-05-16,65.1964
MANAUS-AMAPA,2019-05-17,66.093
MANAUS-AMAPA,2019-05-18,67.4406
MANAUS-AMAPA,2019-05-19,68.5715
MANAUS-AMAPA,2019-05-20,70.1671
MANAUS-AMAPA,2019-05-21,71.7672
MANAUS-AMAPA,2019-05-22,73.6258
MANAUS-AMAPA,2019-05-23,75.2678
MANAUS-AMAPA,2019-05-24,76.6805
MANAUS-AMAPA,2019-05-25,77.8727
MANAUS-AMAPA,2019-05-26,79.0676
MANAUS-AMAPA,2019-05-27,79.7835
MANAUS-AMAPA,2019-05-28,80.7466
MANAUS-AMAPA,2019-05-29,81.7218
MANAUS-AMAPA,2019-05-30,82.6988
MANAUS-AMAPA,2019-05-31,83.6773
MANAUS-AMAPA,2019-06-01,84.4096
MANAUS-AMAPA,2019-06-02,85.1534
MANAUS-AMAPA,2019-06-03,85.8983
MANAUS-AMAPA,2019-06-04,86.3953
MANAUS-AMAPA,2019-06-05,86.8928
MANAUS-AMAPA,2019-06-06,87.3906
MANAUS-AMAPA,2019-06-07,87.8889
MANAUS-AMAPA,2019-06-08,88.3876
MANAUS-AMAPA,2019-06-09,88.8975
MANAUS-AMAPA,2019-06-10,89.397
MANAUS-AMAPA,2019-06-11,89.9077
MANAUS-AMAPA,2019-06-12,90.4081
MANAUS-AMAPA,2019-06-13,90.9197
MANAUS-AMAPA,2019-06-14,91.1702
MANAUS-AMAPA,2019-06-15,91.4208
MANAUS-AMAPA,2019-06-16,91.6824
MANAUS-AMAPA,2019-06-17,91.9331
MANAUS-AMAPA,2019-06-18,91.9331
MANAUS-AMAPA,2019-06-19,91.9331
MANAUS-AMAPA,2019-06-20,91.9331
MANAUS-AMAPA,2019-06-21,92.315
MANAUS-AMAPA,2019-06-22,92.315
MANAUS-AMAPA,2019-06-23,92.708
MANAUS-AMAPA,2019-06-24,92.9593
MANAUS-AMAPA,2019-06-25,93.2215
MANAUS-AMAPA,2019-06-26,93.2215
MANAUS-AMAPA,2019-06-27,93.2215
MANAUS-AMAPA,2019-06-28,93.2215
MANAUS-AMAPA,2019-06-29,93.2215
MANAUS-AMAPA,2019-06-30,93.4728
MANAUS-AMAPA,2019-07-01,93.7353
MANAUS-AMAPA,2019-07-02,93.7353
MANAUS-AMAPA,2019-07-03,93.7353
MANAUS-AMAPA,2019-07-04,93.7353
MANAUS-AMAPA,2019-07-05,93.7353
MANAUS-AMAPA,2019-07-06,93.7353
MANAUS-AMAPA,2019-07-07,93.7353
MANAUS-AMAPA,2019-07-08,93.7353
MANAUS-AMAPA,2019-07-09,93.7353
MANAUS-AMAPA,2019-07-10,93.7353
MANAUS-AMAPA,2019-07-11,93.7353
MANAUS-AMAPA,2019-07-12,93.7353
MANAUS-AMAPA,2019-07-13,93.7353
MANAUS-AMAPA,2019-07-14,93.7353
MANAUS-AMAPA,2019-07-15,93.7353
MANAUS-AMAPA,2019-07-16,93.7353
MANAUS-AMAPA,2019-07-17,93.7353
MANAUS-AMAPA,2019-07-18,93.7353
MANAUS-AMAPA,2019-07-19,93.7353
MANAUS-AMAPA,2019-07-20,93.7353
MANAUS-AMAPA,2019-07-21,93.7353
MANAUS-AMAPA,2019-07-22,93.987
MANAUS-AMAPA,2019-07-23,93.987
MANAUS-AMAPA,2019-07-24,93.987
MANAUS-AMAPA,2019-07-25,93.987
MANAUS-AMAPA,2019-07-26,93.987
MANAUS-AMAPA,2019-07-27,93.987
MANAUS-AMAPA,2019-07-28,93.987
MANAUS-AMAPA,2019-07-29,93.987
MANAUS-AMAPA,2019-07-30,93.987
MANAUS-AMAPA,2019-07-31,93.987
MANAUS-AMAPA,2019-08-01,93.987
MANAUS-AMAPA,2019-08-02,93.987
MANAUS-AMAPA,2019-08-03,93.987
MANAUS-AMAPA,2019-08-04,93.987
MANAUS-AMAPA,2019-08-05,93.987
MANAUS-AMAPA,2019-08-06,93.7353
MANAUS-AMAPA,2019-08-07,93.7353
MANAUS-AMAPA,2019-08-08,93.7353
MANAUS-AMAPA,2019-08-09,93.7353
MANAUS-AMAPA,2019-08-10,93.4728
MANAUS-AMAPA,2019-08-11,93.4728
MANAUS-AMAPA,2019-08-12,93.2215
MANAUS-AMAPA,2019-08-13,92.9593
MANAUS-AMAPA,2019-08-14,92.708
MANAUS-AMAPA,2019-08-15,92.3915
MANAUS-AMAPA,2019-08-16,92.0858
MANAUS-AMAPA,2019-08-17,91.835
MANAUS-AMAPA,2019-08-18,91.6279
MANAUS-AMAPA,2019-08-19,91.4208
MANAUS-AMAPA,2019-08-20,91.1702
MANAUS-AMAPA,2019-08-21,90.8108
MANAUS-AMAPA,2019-08-22,90.6149
MANAUS-AMAPA,2019-08-23,90.3102
MANAUS-AMAPA,2019-08-24,90.0056
MANAUS-AMAPA,2019-08-25,89.8534
MANAUS-AMAPA,2019-08-26,89.6034
MANAUS-AMAPA,2019-08-27,89.2992
MANAUS-AMAPA,2019-08-28,88.9953
MANAUS-AMAPA,2019-08-29,88.6914
MANAUS-AMAPA,2019-08-30,88.3876
MANAUS-AMAPA,2019-08-31,88.1925
MANAUS-AMAPA,2019-09-01,87.9431
MANAUS-AMAPA,2019-09-02,87.6397
MANAUS-AMAPA,2019-09-03,87.0876
MANAUS-AMAPA,2019-09-04,86.5359
MANAUS-AMAPA,2019-09-05,86.0928
MANAUS-AMAPA,2019-09-06,85.8443
MANAUS-AMAPA,2019-09-07,85.6931
MANAUS-AMAPA,2019-09-08,85.4449
MANAUS-AMAPA,2019-09-09,84.8514
MANAUS-AMAPA,2019-09-10,84.5065
MANAUS-AMAPA,2019-09-11,83.7741
MANAUS-AMAPA,2019-09-12,82.9351
MANAUS-AMAPA,2019-09-13,82.1081
MANAUS-AMAPA,2019-09-14,81.2822
MANAUS-AMAPA,2019-09-15,80.9928
MANAUS-AMAPA,2019-09-16,80.4146
MANAUS-AMAPA,2019-09-17,79.5911
MANAUS-AMAPA,2019-09-18,78.822
MANAUS-AMAPA,2019-09-19,77.9687
MANAUS-AMAPA,2019-09-20,77.106
MANAUS-AMAPA,2019-09-21,76.2552
MANAUS-AMAPA,2019-09-22,75.4058
MANAUS-AMAPA,2019-09-23,74.5575
MANAUS-AMAPA,2019-09-24,73.7634
MANAUS-AMAPA,2019-09-25,73.0655
MANAUS-AMAPA,2019-09-26,72.284
MANAUS-AMAPA,2019-09-27,71.4511
MANAUS-AMAPA,2019-09-28,70.6193
MANAUS-AMAPA,2019-09-29,70.4405
MANAUS-AMAPA,2019-09-30,69.6207
MANAUS-AMAPA,2019-10-01,69.0225
MANAUS-AMAPA,2019-10-02,68.2048
MANAUS-AMAPA,2019-10-03,67.3988
MANAUS-AMAPA,2019-10-04,66.6045
MANAUS-AMAPA,2019-10-05,66.5418
MANAUS-AMAPA,2019-10-06,66.5001
MANAUS-AMAPA,2019-10-07,65.9574
MANAUS-AMAPA,2019-10-08,65.1964
MANAUS-AMAPA,2019-10-09,64.447
MANAUS-AMAPA,2019-10-10,63.9999
MANAUS-AMAPA,2019-10-11,63.2938
MANAUS-AMAPA,2019-10-12,62.9825
MANAUS-AMAPA,2019-10-13,62.3294
MANAUS-AMAPA,2019-10-14,61.6772
MANAUS-AMAPA,2019-10-15,61.0155
MANAUS-AMAPA,2019-10-16,60.3648
MANAUS-AMAPA,2019-10-17,59.7666
MANAUS-AMAPA,2019-10-18,59.0971
MANAUS-AMAPA,2019-10-19,58.4797
MANAUS-AMAPA,2019-10-20,57.8324
MANAUS-AMAPA,2019-10-21,57.1961
MANAUS-AMAPA,2019-10-22,56.5197
MANAUS-AMAPA,2019-10-23,55.8443
MANAUS-AMAPA,2019-10-24,55.1289
MANAUS-AMAPA,2019-10-25,54.4552
MANAUS-AMAPA,2019-10-26,53.7521
MANAUS-AMAPA,2019-10-27,53.0803
MANAUS-AMAPA,2019-10-28,52.3385
MANAUS-AMAPA,2019-10-29,51.5573
MANAUS-AMAPA,2019-10-30,50.7773
MANAUS-AMAPA,2019-10-31,50.0087
MANAUS-AMAPA,2019-11-01,49.2314
MANAUS-AMAPA,2019-11-02,48.5861
MANAUS-AMAPA,2019-11-03,48.2236
MANAUS-AMAPA,2019-11-04,47.4693
MANAUS-AMAPA,2019-11-05,46.7062
MANAUS-AMAPA,2019-11-06,45.9543
MANAUS-AMAPA,2019-11-07,45.2038
MANAUS-AMAPA,2019-11-08,44.4745
MANAUS-AMAPA,2019-11-09,43.796
MANAUS-AMAPA,2019-11-10,43.3976
MANAUS-AMAPA,2019-11-11,42.7804
MANAUS-AMAPA,2019-11-12,42.1245
MANAUS-AMAPA,2019-11-13,41.4697
MANAUS-AMAPA,2019-11-14,40.8157
MANAUS-AMAPA,2019-11-15,40.3211
MANAUS-AMAPA,2019-11-16,39.7083
MANAUS-AMAPA,2019-11-17,39.1064
MANAUS-AMAPA,2019-11-18,38.5447
MANAUS-AMAPA,2019-11-19,37.9738
MANAUS-AMAPA,2019-11-20,37.4136
MANAUS-AMAPA,2019-11-21,36.8542
MANAUS-AMAPA,2019-11-22,36.2662
MANAUS-AMAPA,2019-11-23,35.6691
MANAUS-AMAPA,2019-11-24,35.0828
MANAUS-AMAPA,2019-11-25,34.4582
MANAUS-AMAPA,2019-11-26,33.8444
MANAUS-AMAPA,2019-11-27,33.1925
MANAUS-AMAPA,2019-11-28,32.503
MANAUS-AMAPA,2019-11-29,31.8243
MANAUS-AMAPA,2019-11-30,31.1468
MANAUS-AMAPA,2019-12-01,30.6056
MANAUS-AMAPA,2019-12-02,30.0749
MANAUS-AMAPA,2019-12-03,29.41
MANAUS-AMAPA,2019-12-04,28.7752
MANAUS-AMAPA,2019-12-05,28.1797
MANAUS-AMAPA,2019-12-06,27.6619
MANAUS-AMAPA,2019-12-07,27.1735
MANAUS-AMAPA,2019-12-08,26.7622
MANAUS-AMAPA,2019-12-09,26.38
MANAUS-AMAPA,2019-12-10,26.0459
MANAUS-AMAPA,2019-12-11,25.7311
MANAUS-AMAPA,2019-12-12,25.4071
MANAUS-AMAPA,2019-12-13,25.1024
MANAUS-AMAPA,2019-12-14,24.817
MANAUS-AMAPA,2019-12-15,24.5414
MANAUS-AMAPA,2019-12-16,24.5414
MANAUS-AMAPA,2019-12-17,24.3038
MANAUS-AMAPA,2019-12-18,24.076
MANAUS-AMAPA,2019-12-19,23.8389
MANAUS-AMAPA,2019-12-20,23.9717
MANAUS-AMAPA,2019-12-21,23.8389
MANAUS-AMAPA,2019-12-22,23.6303
MANAUS-AMAPA,2019-12-23,23.4313
MANAUS-AMAPA,2019-12-24,23.8674
MANAUS-AMAPA,2019-12-25,24.3418
MANAUS-AMAPA,2019-12-26,24.6079
MANAUS-AMAPA,2019-12-27,24.7504
MANAUS-AMAPA,2019-12-28,24.8456
MANAUS-AMAPA,2019-12-29,24.9122
MANAUS-AMAPA,2019-12-30,24.9502
MANAUS-AMAPA,2019-12-31,24.9977
MANAUS-AMAPA,2020-01-01,25.3119
MANAUS-AMAPA,2020-01-02,25.531
MANAUS-AMAPA,2020-01-03,25.6358
MANAUS-AMAPA,2020-01-04,25.7693
MANAUS-AMAPA,2020-01-05,25.8741
MANAUS-AMAPA,2020-01-06,25.7693
MANAUS-AMAPA,2020-01-07,25.5977
MANAUS-AMAPA,2020-01-08,25.4071
MANAUS-AMAPA,2020-01-09,25.2071
MANAUS-AMAPA,2020-01-10,24.9977
MANAUS-AMAPA,2020-01-11,24.9502
MANAUS-AMAPA,2020-01-12,24.817
MANAUS-AMAPA,2020-01-13,24.684
MANAUS-AMAPA,2020-01-14,24.5414
MANAUS-AMAPA,2020-01-15,24.4084
MANAUS-AMAPA,2020-01-16,24.2754
MANAUS-AMAPA,2020-01-17,24.076
MANAUS-AMAPA,2020-01-18,24.1425
MANAUS-AMAPA,2020-01-19,24.2374
MANAUS-AMAPA,2020-01-20,24.076
MANAUS-AMAPA,2020-01-21,23.8009
MANAUS-AMAPA,2020-01-22,23.6018
MANAUS-AMAPA,2020-01-23,23.4029
MANAUS-AMAPA,2020-01-24,23.1945
MANAUS-AMAPA,2020-01-25,23.1662
MANAUS-AMAPA,2020-01-26,23.1945
MANAUS-AMAPA,2020-01-27,22.9958
MANAUS-AMAPA,2020-01-28,22.7687
MANAUS-AMAPA,2020-01-29,22.731
MANAUS-AMAPA,2020-01-30,22.6931
MANAUS-AMAPA,2020-01-31,22.4001
MANAUS-AMAPA,2020-02-01,22.268
MANAUS-AMAPA,2020-02-02,22.032
MANAUS-AMAPA,2020-02-03,21.7678
MANAUS-AMAPA,2020-02-04,21.5699
MANAUS-AMAPA,2020-02-05,21.4098
MANAUS-AMAPA,2020-02-06,21.2402
MANAUS-AMAPA,2020-02-07,21.0802
MANAUS-AMAPA,2020-02-08,21.0143
MANAUS-AMAPA,2020-02-09,20.8827
MANAUS-AMAPA,2020-02-10,20.7511
MANAUS-AMAPA,2020-02-11,20.6195
MANAUS-AMAPA,2020-02-12,20.4222
MANAUS-AMAPA,2020-02-13,20.2249
MANAUS-AMAPA,2020-02-14,20.0278
MANAUS-AMAPA,2020-02-15,19.8684
MANAUS-AMAPA,2020-02-16,19.8027
MANAUS-AMAPA,2020-02-17,19.6715
MANAUS-AMAPA,2020-02-18,19.5404
MANAUS-AMAPA,2020-02-19,19.3343
MANAUS-AMAPA,2020-02-20,19.1377
MANAUS-AMAPA,2020-02-21,18.9319
MANAUS-AMAPA,2020-02-22,18.7356
MANAUS-AMAPA,2020-02-23,18.6702
MANAUS-AMAPA,2020-02-24,18.4739
MANAUS-AMAPA,2020-02-25,18.4086
MANAUS-AMAPA,2020-02-26,18.2872
MANAUS-AMAPA,2020-02-27,18.1566
MANAUS-AMAPA,2020-02-28,18.026
MANAUS-AMAPA,2020-02-29,17.9047
MANAUS-AMAPA,2020-03-01,17.7742
MANAUS-AMAPA,2020-03-02,17.6438
MANAUS-AMAPA,2020-03-03,17.5786
MANAUS-AMAPA,2020-03-04,17.4575
MANAUS-AMAPA,2020-03-05,17.2899
MANAUS-AMAPA,2020-03-06,17.1317
MANAUS-AMAPA,2020-03-07,16.9737
MANAUS-AMAPA,2020-03-08,16.8528
MANAUS-AMAPA,2020-03-09,16.6949
MANAUS-AMAPA,2020-03-10,16.537
MANAUS-AMAPA,2020-03-11,16.2214
MANAUS-AMAPA,2020-03-12,15.9988
MANAUS-AMAPA,2020-03-13,15.8135
MANAUS-AMAPA,2020-03-14,15.8691
MANAUS-AMAPA,2020-03-15,15.9988
MANAUS-AMAPA,2020-03-16,16.0637
MANAUS-AMAPA,2020-03-17,16.1843
MANAUS-AMAPA,2020-03-18,16.2864
MANAUS-AMAPA,2020-03-19,16.4349
MANAUS-AMAPA,2020-03-20,16.5926
MANAUS-AMAPA,2020-03-21,16.7599
MANAUS-AMAPA,2020-03-22,16.8528
MANAUS-AMAPA,2020-03-23,16.9737
MANAUS-AMAPA,2020-03-24,16.8157
MANAUS-AMAPA,2020-03-25,16.1843
MANAUS-AMAPA,2020-03-26,15.5912
MANAUS-AMAPA,2020-03-27,15.0638
MANAUS-AMAPA,2020-03-28,14.8421
MANAUS-AMAPA,2020-03-29,14.7497
MANAUS-AMAPA,2020-03-30,14.6851
MANAUS-AMAPA,2020-03-31,14.9069
MANAUS-AMAPA,2020-04-01,14.8699
MANAUS-AMAPA,2020-04-02,14.6851
MANAUS-AMAPA,2020-04-03,14.5005
MANAUS-AMAPA,2020-04-04,14.4359
MANAUS-AMAPA,2020-04-05,14.4082
MANAUS-AMAPA,2020-04-06,14.3806
MANAUS-AMAPA,2020-04-07,14.4082
MANAUS-AMAPA,2020-04-08,14.6206
MANAUS-AMAPA,2020-04-09,15.1194
MANAUS-AMAPA,2020-04-10,15.5912
MANAUS-AMAPA,2020-04-11,16.1286
MANAUS-AMAPA,2020-04-12,16.7227
MANAUS-AMAPA,2020-04-13,17.355
MANAUS-AMAPA,2020-04-14,17.9607
MANAUS-AMAPA,2020-04-15,18.4739
MANAUS-AMAPA,2020-04-16,19.0442
MANAUS-AMAPA,2020-04-17,19.4747
MANAUS-AMAPA,2020-04-18,20.0935
MANAUS-AMAPA,2020-04-19,20.7135
MANAUS-AMAPA,2020-04-20,21.3061
MANAUS-AMAPA,2020-04-21,21.8716
MANAUS-AMAPA,2020-04-22,22.268
MANAUS-AMAPA,2020-04-23,22.7687
MANAUS-AMAPA,2020-04-24,23.1283
MANAUS-AMAPA,2020-04-25,23.7346
MANAUS-AMAPA,2020-04-26,24.2374
MANAUS-AMAPA,2020-04-27,24.6459
MANAUS-AMAPA,2020-04-28,25.2071
MANAUS-AMAPA,2020-04-29,25.6644
MANAUS-AMAPA,2020-04-30,26.0459
MANAUS-AMAPA,2020-05-01,26.657
MANAUS-AMAPA,2020-05-02,27.5565
MANAUS-AMAPA,2020-05-03,28.3909
MANAUS-AMAPA,2020-05-04,29.2368
MANAUS-AMAPA,2020-05-05,30.0459
MANAUS-AMAPA,2020-05-06,31.1468
MANAUS-AMAPA,2020-05-07,32.3283
MANAUS-AMAPA,2020-05-08,33.5523
MANAUS-AMAPA,2020-05-09,34.6825
MANAUS-AMAPA,2020-05-10,35.9724
MANAUS-AMAPA,2020-05-11,37.08
MANAUS-AMAPA,2020-05-12,38.0133
MANAUS-AMAPA,2020-05-13,39.1853
MANAUS-AMAPA,2020-05-14,40.5485
MANAUS-AMAPA,2020-05-15,41.5887
MANAUS-AMAPA,2020-05-16,42.7408
MANAUS-AMAPA,2020-05-17,43.9058
MANAUS-AMAPA,2020-05-18,45.0438
MANAUS-AMAPA,2020-05-19,46.2349
MANAUS-AMAPA,2020-05-20,47.1881
MANAUS-AMAPA,2020-05-21,47.9822
MANAUS-AMAPA,2020-05-22,48.6668
MANAUS-AMAPA,2020-05-23,49.6351
MANAUS-AMAPA,2020-05-24,50.6964
MANAUS-AMAPA,2020-05-25,51.6181
MANAUS-AMAPA,2020-05-26,52.298
MANAUS-AMAPA,2020-05-27,52.7957
MANAUS-AMAPA,2020-05-28,53.2024
MANAUS-AMAPA,2020-05-29,53.6604
MANAUS-AMAPA,2020-05-30,54.4145
MANAUS-AMAPA,2020-05-31,55.1697
MANAUS-AMAPA,2020-06-01,55.9261
MANAUS-AMAPA,2020-06-02,56.5607
MANAUS-AMAPA,2020-06-03,57.0731
MANAUS-AMAPA,2020-06-04,57.4116
MANAUS-AMAPA,2020-06-05,57.4116
MANAUS-AMAPA,2020-06-06,57.5347
MANAUS-AMAPA,2020-06-07,58.2228
MANAUS-AMAPA,2020-06-08,58.562
MANAUS-AMAPA,2020-06-09,58.6443
MANAUS-AMAPA,2020-06-10,58.706
MANAUS-AMAPA,2020-06-11,59.0353
MANAUS-AMAPA,2020-06-12,59.5914
MANAUS-AMAPA,2020-06-13,60.0243
MANAUS-AMAPA,2020-06-14,60.4165
MANAUS-AMAPA,2020-06-15,60.4577
MANAUS-AMAPA,2020-06-16,60.3235
MANAUS-AMAPA,2020-06-17,60.499
MANAUS-AMAPA,2020-06-18,60.5402
MANAUS-AMAPA,2020-06-19,60.4165
MANAUS-AMAPA,2020-06-20,60.6746
MANAUS-AMAPA,2020-06-21,61.0671
MANAUS-AMAPA,2020-06-22,61.0671
MANAUS-AMAPA,2020-06-23,61.0671
MANAUS-AMAPA,2020-06-24,61.1498
MANAUS-AMAPA,2020-06-25,61.0671
MANAUS-AMAPA,2020-06-26,61.0155
MANAUS-AMAPA,2020-06-27,61.1084
MANAUS-AMAPA,2020-06-28,61.4599
MANAUS-AMAPA,2020-06-29,61.3669
MANAUS-AMAPA,2020-06-30,61.4083
MANAUS-AMAPA,2020-07-01,61.3254
MANAUS-AMAPA,2020-07-02,61.1084
MANAUS-AMAPA,2020-07-03,60.9328
MANAUS-AMAPA,2020-07-04,61.0155
MANAUS-AMAPA,2020-07-05,61.2841
MANAUS-AMAPA,2020-07-06,61.1911
MANAUS-AMAPA,2020-07-07,60.8501
MANAUS-AMAPA,2020-07-08,60.4165
MANAUS-AMAPA,2020-07-09,59.9831
MANAUS-AMAPA,2020-07-10,59.5089
MANAUS-AMAPA,2020-07-11,59.0353
MANAUS-AMAPA,2020-07-12,58.562
MANAUS-AMAPA,2020-07-13,58.0482
MANAUS-AMAPA,2020-07-14,57.5347
MANAUS-AMAPA,2020-07-15,57.0219
MANAUS-AMAPA,2020-07-16,56.4788
MANAUS-AMAPA,2020-07-17,55.9261
MANAUS-AMAPA,2020-07-18,55.374
MANAUS-AMAPA,2020-07-19,54.792
MANAUS-AMAPA,2020-07-20,54.1595
MANAUS-AMAPA,2020-07-21,53.7521
MANAUS-AMAPA,2020-07-22,53.7521
MANAUS-AMAPA,2020-07-23,53.8336
MANAUS-AMAPA,2020-07-24,53.9558
MANAUS-AMAPA,2020-07-25,54.078
MANAUS-AMAPA,2020-07-26,54.1595
MANAUS-AMAPA,2020-07-27,54.1595
MANAUS-AMAPA,2020-07-28,54.2105
MANAUS-AMAPA,2020-07-29,54.292
MANAUS-AMAPA,2020-07-30,54.3737
MANAUS-AMAPA,2020-07-31,54.4552
MANAUS-AMAPA,2020-08-01,54.5369
MANAUS-AMAPA,2020-08-02,54.5777
MANAUS-AMAPA,2020-08-03,54.6287
MANAUS-AMAPA,2020-08-04,54.3737
MANAUS-AMAPA,2020-08-05,54.2513
MANAUS-AMAPA,2020-08-06,54.2513
MANAUS-AMAPA,2020-08-07,53.9558
MANAUS-AMAPA,2020-08-08,53.9558
MANAUS-AMAPA,2020-08-09,53.9558
MANAUS-AMAPA,2020-08-10,53.9558
MANAUS-AMAPA,2020-08-11,53.9558
MANAUS-AMAPA,2020-08-12,53.9558
MANAUS-AMAPA,2020-08-13,53.6604
MANAUS-AMAPA,2020-08-14,53.3754
MANAUS-AMAPA,2020-08-15,53.2533
MANAUS-AMAPA,2020-08-16,53.0396
MANAUS-AMAPA,2020-08-17,53.0396
MANAUS-AMAPA,2020-08-18,53.0396
MANAUS-AMAPA,2020-08-19,52.5416
MANAUS-AMAPA,2020-08-20,52.3385
MANAUS-AMAPA,2020-08-21,51.9224
MANAUS-AMAPA,2020-08-22,51.7398
MANAUS-AMAPA,2020-08-23,51.7398
MANAUS-AMAPA,2020-08-24,51.6181
MANAUS-AMAPA,2020-08-25,51.2735
MANAUS-AMAPA,2020-08-26,51.0203
MANAUS-AMAPA,2020-08-27,50.6964
MANAUS-AMAPA,2020-08-28,50.4941
MANAUS-AMAPA,2020-08-29,50.4131
MANAUS-AMAPA,2020-08-30,50.3726
MANAUS-AMAPA,2020-08-31,49.9684
MANAUS-AMAPA,2020-09-01,49.8471
MANAUS-AMAPA,2020-09-02,49.4332
MANAUS-AMAPA,2020-09-03,49.2314
MANAUS-AMAPA,2020-09-04,48.828
MANAUS-AMAPA,2020-09-05,48.4653
MANAUS-AMAPA,2020-09-06,48.0223
MANAUS-AMAPA,2020-09-07,47.6302
MANAUS-AMAPA,2020-09-08,46.9872
MANAUS-AMAPA,2020-09-09,46.1547
MANAUS-AMAPA,2020-09-10,45.3238
MANAUS-AMAPA,2020-09-11,44.5343
MANAUS-AMAPA,2020-09-12,43.7163
MANAUS-AMAPA,2020-09-13,43.3278
MANAUS-AMAPA,2020-09-14,42.701
MANAUS-AMAPA,2020-09-15,41.8962
MANAUS-AMAPA,2020-09-16,41.0832
MANAUS-AMAPA,2020-09-17,40.2815
MANAUS-AMAPA,2020-09-18,39.5602
MANAUS-AMAPA,2020-09-19,38.8402
MANAUS-AMAPA,2020-09-20,38.2395
MANAUS-AMAPA,2020-09-21,37.4726
MANAUS-AMAPA,2020-09-22,36.7071
MANAUS-AMAPA,2020-09-23,35.9724
MANAUS-AMAPA,2020-09-24,35.2684
MANAUS-AMAPA,2020-09-25,34.868
MANAUS-AMAPA,2020-09-26,34.8289
MANAUS-AMAPA,2020-09-27,34.8972
MANAUS-AMAPA,2020-09-28,34.4972
MANAUS-AMAPA,2020-09-29,34.1658
MANAUS-AMAPA,2020-09-30,33.6595
MANAUS-AMAPA,2020-10-01,33.1537
MANAUS-AMAPA,2020-10-02,32.6874
MANAUS-AMAPA,2020-10-03,32.2896
MANAUS-AMAPA,2020-10-04,32.1053
MANAUS-AMAPA,2020-10-05,31.6403
MANAUS-AMAPA,2020-10-06,31.466
MANAUS-AMAPA,2020-10-07,31.0307
MANAUS-AMAPA,2020-10-08,30.4705
MANAUS-AMAPA,2020-10-09,30.0074
MANAUS-AMAPA,2020-10-10,29.9688
MANAUS-AMAPA,2020-10-11,29.333
MANAUS-AMAPA,2020-10-12,28.7078
MANAUS-AMAPA,2020-10-13,28.0454
MANAUS-AMAPA,2020-10-14,27.3841
MANAUS-AMAPA,2020-10-15,26.7622
MANAUS-AMAPA,2020-10-16,26.1126
MANAUS-AMAPA,2020-10-17,25.5977
MANAUS-AMAPA,2020-10-18,25.4071
MANAUS-AMAPA,2020-10-19,24.9502
MANAUS-AMAPA,2020-10-20,24.5128
MANAUS-AMAPA,2020-10-21,24.0002
MANAUS-AMAPA,2020-10-22,23.5355
MANAUS-AMAPA,2020-10-23,23.1283
MANAUS-AMAPA,2020-10-24,22.8349
MANAUS-AMAPA,2020-10-25,22.7687
MANAUS-AMAPA,2020-10-26,22.268
MANAUS-AMAPA,2020-10-27,21.9659
MANAUS-AMAPA,2020-10-28,21.6359
MANAUS-AMAPA,2020-10-29,21.1744
MANAUS-AMAPA,2020-10-30,20.8451
MANAUS-AMAPA,2020-10-31,20.5536
MANAUS-AMAPA,2020-11-01,20.4502
MANAUS-AMAPA,2020-11-02,20.3845
MANAUS-AMAPA,2020-11-03,19.9621
MANAUS-AMAPA,2020-11-04,19.6434
MANAUS-AMAPA,2020-11-05,19.2874
MANAUS-AMAPA,2020-11-06,18.8945
MANAUS-AMAPA,2020-11-07,18.4086
MANAUS-AMAPA,2020-11-08,18.2219
MANAUS-AMAPA,2020-11-09,17.7369
MANAUS-AMAPA,2020-11-10,17.2341
MANAUS-AMAPA,2020-11-11,16.6577
MANAUS-AMAPA,2020-11-12,16.1286
MANAUS-AMAPA,2020-11-13,15.656
MANAUS-AMAPA,2020-11-14,15.2118
MANAUS-AMAPA,2020-11-15,15.0638
MANAUS-AMAPA,2020-11-16,14.6206
MANAUS-AMAPA,2020-11-17,14.2238
MANAUS-AMAPA,2020-11-18,13.9474
MANAUS-AMAPA,2020-11-19,13.5791
MANAUS-AMAPA,2020-11-20,13.1746
MANAUS-AMAPA,2020-11-21,13.1746
MANAUS-AMAPA,2020-11-22,13.2021
MANAUS-AMAPA,2020-11-23,12.8714
MANAUS-AMAPA,2020-11-24,12.899
MANAUS-AMAPA,2020-11-25,12.8072
MANAUS-AMAPA,2020-11-26,12.5687
