data,regiao,chuva,temperatura
2019-04-11,NORDESTE,76.6,26.719117647058823
2019-04-12,NORDESTE,45.8,26.038028169014087
2019-04-13,NORDESTE,22.2,27.035714285714285
2019-04-14,NORDESTE,5.6000000000000005,26.83888888888889
2019-04-15,NORDESTE,2.1999999999999997,26.942253521126762
2019-04-16,NORDESTE,21.8,26.30597014925373
2019-04-17,NORDESTE,6.8,26.315942028985507
2019-04-18,NORDESTE,0.0,27.052777777777777
2019-04-19,NORDESTE,0.0,27.36111111111111
2019-04-20,NORDESTE,37.6,26.790277777777778
2019-04-21,NORDESTE,1.5999999999999999,26.850704225352114
2019-04-22,NORDESTE,9.4,27.066666666666666
2019-04-23,NORDESTE,52.2,26.324285714285715
2019-04-24,NORDESTE,37.2,26.53611111111111
2019-04-25,NORDESTE,13.200000000000001,26.360869565217392
2019-04-26,NORDESTE,7.6000000000000005,26.275714285714287
2019-04-27,NORDESTE,0.6000000000000001,26.771830985915493
2019-04-28,NORDESTE,1.0,26.525352112676057
2019-04-29,NORDESTE,9.600000000000001,27.12222222222222
2019-04-30,NORDESTE,28.8,26.992957746478872
2019-05-01,NORDESTE,9.600000000000001,27.430882352941175
2019-05-02,NORDESTE,1.4,26.891304347826086
2019-05-03,NORDESTE,0.0,26.963380281690142
2019-05-04,NORDESTE,10.6,26.676056338028168
2019-05-05,NORDESTE,8.4,26.634285714285717
2019-05-06,NORDESTE,10.2,25.805633802816903
2019-05-07,NORDESTE,2.8,25.82857142857143
2019-05-08,NORDESTE,8.2,26.16470588235294
2019-05-09,NORDESTE,34.2,26.441176470588236
2019-05-10,NORDESTE,83.0,25.877464788732393
2019-05-11,NORDESTE,137.2,25.212676056338026
2019-05-12,NORDESTE,18.4,26.433734939759034
2019-05-13,NORDESTE,17.0,26.31368421052632
2019-05-14,NORDESTE,6.800000000000001,26.453684210526315
2019-05-15,NORDESTE,5.8,26.683333333333334
2019-05-16,NORDESTE,2.4,26.58936170212766
2019-05-17,NORDESTE,2.4,26.520430107526884
2019-05-18,NORDESTE,8.6,26.229032258064517
2019-05-19,NORDESTE,17.6,26.38279569892473
2019-05-20,NORDESTE,72.0,25.762765957446806
2019-05-21,NORDESTE,37.6,26.390425531914893
2019-05-22,NORDESTE,94.0,26.456382978723404
2019-05-23,NORDESTE,17.4,26.485416666666666
2019-05-24,NORDESTE,5.0,26.708602150537637
2019-05-25,NORDESTE,20.4,26.47578947368421
2019-05-26,NORDESTE,26.8,26.39354838709677
2019-05-27,NORDESTE,35.0,25.7
2019-05-28,NORDESTE,19.0,26.05263157894737
2019-05-29,NORDESTE,48.4,25.746808510638296
2019-05-30,NORDESTE,93.8,25.77127659574468
2019-05-31,NORDESTE,15.600000000000001,25.77127659574468
2019-06-01,NORDESTE,1.2,26.224999999999998
2019-06-02,NORDESTE,8.2,25.80537634408602
2019-06-03,NORDESTE,0.6000000000000001,25.8125
2019-06-04,NORDESTE,7.8,25.840625
2019-06-05,NORDESTE,28.400000000000002,25.926315789473684
2019-06-06,NORDESTE,109.0,25.322340425531916
2019-06-07,NORDESTE,3.4000000000000004,25.618085106382978
2019-06-08,NORDESTE,27.0,25.462500000000002
2019-06-09,NORDESTE,14.4,25.52
2019-06-10,NORDESTE,47.8,24.96421052631579
2019-06-11,NORDESTE,10.2,25.87608695652174
2019-06-12,NORDESTE,72.4,24.611702127659573
2019-06-13,NORDESTE,254.2,24.647872340425533
2019-06-14,NORDESTE,72.8,25.394565217391307
2019-06-15,NORDESTE,3.8000000000000003,25.508510638297874
2019-06-16,NORDESTE,38.8,24.86145833333333
2019-06-17,NORDESTE,86.6,24.119565217391305
2019-06-18,NORDESTE,42.0,25.13157894736842
2019-06-19,NORDESTE,21.0,24.73804347826087
2019-06-20,NORDESTE,13.6,24.80736842105263
2019-06-21,NORDESTE,5.4,25.141758241758243
2019-06-22,NORDESTE,11.6,25.493406593406593
2019-06-23,NORDESTE,13.0,25.351612903225803
2019-06-24,NORDESTE,6.8,24.93617021276596
2019-06-25,NORDESTE,11.2,24.64891304347826
2019-06-26,NORDESTE,5.0,25.05824175824176
2019-06-27,NORDESTE,15.2,25.327659574468086
2019-06-28,NORDESTE,12.200000000000001,24.99157894736842
2019-06-29,NORDESTE,25.2,25.07684210526316
2019-06-30,NORDESTE,9.4,25.077659574468086
2019-07-01,NORDESTE,17.2,25.231182795698924
2019-07-02,NORDESTE,11.6,24.88854166666667
2019-07-03,NORDESTE,15.4,24.819148936170212
2019-07-04,NORDESTE,4.8,25.5
2019-07-05,NORDESTE,4.6000000000000005,26.14516129032258
2019-07-06,NORDESTE,1.2,25.77282608695652
2019-07-07,NORDESTE,149.4,24.791397849462363
2019-07-08,NORDESTE,80.8,24.21914893617021
2019-07-09,NORDESTE,12.2,24.51827956989247
2019-07-10,NORDESTE,11.0,24.79032258064516
2019-07-11,NORDESTE,19.4,24.546315789473685
2019-07-12,NORDESTE,0.0,24.73404255319149
2019-07-13,NORDESTE,41.8,24.69677419354839
2019-07-14,NORDESTE,22.8,24.488172043010753
2019-07-15,NORDESTE,3.6,24.875531914893617
2019-07-16,NORDESTE,0.2,24.44516129032258
2019-07-17,NORDESTE,1.0,24.454736842105262
2019-07-18,NORDESTE,52.4,24.476666666666667
2019-07-19,NORDESTE,35.2,24.356521739130436
2019-07-20,NORDESTE,50.6,23.773118279569893
2019-07-21,NORDESTE,29.400000000000002,24.115624999999998
2019-07-22,NORDESTE,60.2,24.0468085106383
2019-07-23,NORDESTE,58.2,24.30212765957447
2019-07-24,NORDESTE,107.6,24.273404255319146
2019-07-25,NORDESTE,17.0,24.02021276595745
2019-07-26,NORDESTE,16.0,23.919148936170213
2019-07-27,NORDESTE,31.2,24.254255319148935
2019-07-28,NORDESTE,70.0,23.833333333333332
2019-07-29,NORDESTE,54.8,23.52127659574468
2019-07-30,NORDESTE,14.0,24.13804347826087
2019-07-31,NORDESTE,26.0,24.534408602150535
2019-08-01,NORDESTE,9.4,24.61157894736842
2019-08-02,NORDESTE,57.199999999999996,24.767368421052634
2019-08-03,NORDESTE,1.5999999999999999,24.370967741935484
2019-08-04,NORDESTE,2.0,24.70212765957447
2019-08-05,NORDESTE,7.4,25.18
2019-08-06,NORDESTE,14.4,24.596739130434784
2019-08-07,NORDESTE,4.2,24.940860215053764
2019-08-08,NORDESTE,5.0,24.72391304347826
2019-08-09,NORDESTE,18.8,24.056842105263158
2019-08-10,NORDESTE,7.8,24.330434782608698
2019-08-11,NORDESTE,7.6,24.688297872340424
2019-08-12,NORDESTE,17.2,24.51290322580645
2019-08-13,NORDESTE,2.8000000000000003,24.422826086956523
2019-08-14,NORDESTE,21.8,24.55744680851064
2019-08-15,NORDESTE,6.4,24.546315789473685
2019-08-16,NORDESTE,30.4,24.698901098901096
2019-08-17,NORDESTE,27.6,24.545744680851065
2019-08-18,NORDESTE,25.8,24.419148936170213
2019-08-19,NORDESTE,13.0,24.41157894736842
2019-08-20,NORDESTE,0.2,25.129032258064516
2019-08-21,NORDESTE,0.0,24.75473684210526
2019-08-22,NORDESTE,1.0,24.540425531914895
2019-08-23,NORDESTE,6.6,24.793684210526315
2019-08-24,NORDESTE,6.4,24.889473684210525
2019-08-25,NORDESTE,20.6,25.361538461538462
2019-08-26,NORDESTE,18.4,24.974736842105262
2019-08-27,NORDESTE,8.8,25.175531914893618
2019-08-28,NORDESTE,22.6,23.961052631578948
2019-08-29,NORDESTE,24.400000000000002,23.705319148936173
2019-08-30,NORDESTE,13.4,23.99462365591398
2019-08-31,NORDESTE,4.0,24.726881720430107
2019-09-01,NORDESTE,6.6000000000000005,25.17311827956989
2019-09-02,NORDESTE,53.8,25.276344086021503
2019-09-03,NORDESTE,2.4,25.528723404255317
2019-09-04,NORDESTE,6.2,25.002150537634407
2019-09-05,NORDESTE,6.0,25.155789473684212
2019-09-06,NORDESTE,10.6,24.81157894736842
2019-09-07,NORDESTE,5.2,24.77021276595745
2019-09-08,NORDESTE,65.6,24.296774193548387
2019-09-09,NORDESTE,12.0,24.803157894736845
2019-09-10,NORDESTE,18.6,24.976595744680854
2019-09-11,NORDESTE,3.4,25.155913978494624
2019-09-12,NORDESTE,10.6,25.59052631578947
2019-09-13,NORDESTE,0.0,25.562365591397853
2019-09-14,NORDESTE,19.4,24.936559139784944
2019-09-15,NORDESTE,19.8,24.870212765957447
2019-09-16,NORDESTE,8.4,25.020652173913046
2019-09-17,NORDESTE,11.2,24.589473684210525
2019-09-18,NORDESTE,10.200000000000001,25.405494505494506
2019-09-19,NORDESTE,0.0,25.936956521739127
2019-09-20,NORDESTE,9.6,25.23404255319149
2019-09-21,NORDESTE,6.2,25.692473118279572
2019-09-22,NORDESTE,3.1999999999999997,25.429166666666664
2019-09-23,NORDESTE,21.2,25.338709677419356
2019-09-24,NORDESTE,2.4000000000000004,25.333695652173912
2019-09-25,NORDESTE,49.2,24.85483870967742
2019-09-26,NORDESTE,6.8,25.26666666666667
2019-09-27,NORDESTE,0.0,25.647311827956987
2019-09-28,NORDESTE,0.0,25.791578947368418
2019-09-29,NORDESTE,0.0,25.967415730337077
2019-09-30,NORDESTE,1.6,26.293548387096777
2019-10-01,NORDESTE,1.4,26.128571428571426
2019-10-02,NORDESTE,44.6,24.34255319148936
2019-10-03,NORDESTE,20.8,24.718478260869563
2019-10-04,NORDESTE,5.2,26.116666666666664
2019-10-05,NORDESTE,0.6000000000000001,25.805208333333336
2019-10-06,NORDESTE,1.0,25.48936170212766
2019-10-07,NORDESTE,14.8,25.423655913978497
2019-10-08,NORDESTE,6.6000000000000005,26.05161290322581
2019-10-09,NORDESTE,11.6,25.738297872340425
2019-10-10,NORDESTE,3.6,25.876923076923077
2019-10-11,NORDESTE,2.8,26.190526315789473
2019-10-12,NORDESTE,7.2,25.97578947368421
2019-10-13,NORDESTE,9.6,25.690217391304348
2019-10-14,NORDESTE,23.6,25.677419354838708
2019-10-15,NORDESTE,2.4,26.129032258064516
2019-10-16,NORDESTE,0.0,26.198913043478264
2019-10-17,NORDESTE,0.4,26.032978723404256
2019-10-18,NORDESTE,11.0,25.65684210526316
2019-10-19,NORDESTE,0.8,26.046236559139786
2019-10-20,NORDESTE,0.0,26.293548387096777
2019-10-21,NORDESTE,0.4,26.33548387096774
2019-10-22,NORDESTE,2.2,26.172340425531914
2019-10-23,NORDESTE,0.0,26.494565217391305
2019-10-24,NORDESTE,0.0,27.034408602150535
2019-10-25,NORDESTE,0.0,26.88478260869565
2019-10-26,NORDESTE,2.2,26.743157894736843
2019-10-27,NORDESTE,0.2,27.055913978494623
2019-10-28,NORDESTE,0.0,26.82340425531915
2019-10-29,NORDESTE,0.6,26.741304347826084
2019-10-30,NORDESTE,9.2,26.29230769230769
2019-10-31,NORDESTE,26.0,25.90947368421053
2019-11-01,NORDESTE,5.0,26.152631578947368
2019-11-02,NORDESTE,0.2,26.758333333333336
2019-11-03,NORDESTE,4.800000000000001,26.61368421052632
2019-11-04,NORDESTE,43.2,26.64148936170213
2019-11-05,NORDESTE,0.0,27.048387096774192
2019-11-06,NORDESTE,0.0,26.65531914893617
2019-11-07,NORDESTE,0.0,27.0531914893617
2019-11-08,NORDESTE,0.0,27.31827956989247
2019-11-09,NORDESTE,0.0,27.237362637362637
2019-11-10,NORDESTE,0.0,27.334374999999998
2019-11-11,NORDESTE,0.0,27.416483516483517
2019-11-12,NORDESTE,0.0,27.223333333333333
2019-11-13,NORDESTE,6.0,26.918478260869566
2019-11-14,NORDESTE,0.6000000000000001,27.135106382978723
2019-11-15,NORDESTE,0.2,27.10326086956522
2019-11-16,NORDESTE,0.0,27.39468085106383
2019-11-17,NORDESTE,0.0,27.190526315789473
2019-11-18,NORDESTE,0.0,27.19157894736842
2019-11-19,NORDESTE,0.2,27.261290322580646
2019-11-20,NORDESTE,0.8,26.989583333333332
2019-11-21,NORDESTE,3.6,27.235483870967744
2019-11-22,NORDESTE,0.2,27.12197802197802
2019-11-23,NORDESTE,0.0,27.165263157894735
2019-11-24,NORDESTE,0.4,27.497894736842106
2019-11-25,NORDESTE,35.2,26.722826086956523
2019-11-26,NORDESTE,280.4,26.04731182795699
2019-11-27,NORDESTE,5.4,26.847826086956523
2019-11-28,NORDESTE,0.2,27.029787234042555
2019-11-29,NORDESTE,0.0,27.068817204301077
2019-11-30,NORDESTE,0.0,27.02947368421053
2019-12-01,NORDESTE,0.0,27.337234042553188
2019-12-02,NORDESTE,0.0,27.195698924731182
2019-12-03,NORDESTE,0.0,27.45157894736842
2019-12-04,NORDESTE,0.0,27.654255319148938
2019-12-05,NORDESTE,0.0,27.288297872340426
2019-12-06,NORDESTE,0.0,27.61578947368421
2019-12-07,NORDESTE,0.0,27.727659574468085
2019-12-08,NORDESTE,0.4,28.274468085106385
2019-12-09,NORDESTE,2.8,28.04255319148936
2019-12-10,NORDESTE,8.2,27.36195652173913
2019-12-11,NORDESTE,26.799999999999997,27.39468085106383
2019-12-12,NORDESTE,0.4,27.305319148936167
2019-12-13,NORDESTE,0.6,27.510416666666668
2019-12-14,NORDESTE,4.4,27.40947368421053
2019-12-15,NORDESTE,8.6,27.236559139784948
2019-12-16,NORDESTE,16.4,26.450000000000003
2019-12-17,NORDESTE,2.4,27.024468085106385
2019-12-18,NORDESTE,0.6000000000000001,27.51684210526316
2019-12-19,NORDESTE,3.6,27.69148936170213
2019-12-20,NORDESTE,6.4,27.493617021276595
2019-12-21,NORDESTE,2.8,28.00537634408602
2019-12-22,NORDESTE,1.2,27.629032258064516
2019-12-23,NORDESTE,0.0,27.704255319148935
2019-12-24,NORDESTE,1.0,27.993684210526318
2019-12-25,NORDESTE,0.2,28.061290322580643
2019-12-26,NORDESTE,0.2,27.784375
2019-12-27,NORDESTE,4.800000000000001,27.070212765957447
2019-12-28,NORDESTE,4.2,26.686458333333334
2019-12-29,NORDESTE,3.6000000000000005,27.395698924731185
2019-12-30,NORDESTE,10.2,27.161290322580644
2019-12-31,NORDESTE,41.8,26.22340425531915
2020-01-01,NORDESTE,19.4,26.67473684210526
2020-01-02,NORDESTE,26.6,26.264516129032256
2020-01-03,NORDESTE,40.0,26.927659574468084
2020-01-04,NORDESTE,2.2,27.67659574468085
2020-01-05,NORDESTE,0.0,27.350526315789477
2020-01-06,NORDESTE,12.8,27.669565217391302
2020-01-07,NORDESTE,0.0,27.871875
2020-01-08,NORDESTE,59.4,27.117708333333336
2020-01-09,NORDESTE,3.2,26.596774193548388
2020-01-10,NORDESTE,8.8,26.976595744680854
2020-01-11,NORDESTE,0.8,27.801063829787235
2020-01-12,NORDESTE,0.6000000000000001,27.741489361702126
2020-01-13,NORDESTE,0.0,27.840860215053763
2020-01-14,NORDESTE,4.8,27.566315789473688
2020-01-15,NORDESTE,17.2,27.4752688172043
2020-01-16,NORDESTE,4.3999999999999995,27.85
2020-01-17,NORDESTE,1.4000000000000001,27.538297872340426
2020-01-18,NORDESTE,5.4,27.777894736842107
2020-01-19,NORDESTE,10.0,27.675
2020-01-20,NORDESTE,0.0,27.726315789473684
2020-01-21,NORDESTE,1.4000000000000001,27.647872340425533
2020-01-22,NORDESTE,48.8,27.035227272727273
2020-01-23,NORDESTE,46.6,27.122500000000002
2020-01-24,NORDESTE,4.2,27.901234567901234
2020-01-25,NORDESTE,2.2,28.307594936708863
2020-01-26,NORDESTE,26.2,27.51829268292683
2020-01-27,NORDESTE,0.2,27.93095238095238
2020-01-28,NORDESTE,16.0,27.934482758620693
2020-01-29,NORDESTE,21.199999999999996,27.816666666666666
2020-01-30,NORDESTE,4.4,28.179310344827584
2020-01-31,NORDESTE,77.4,26.64659090909091
2020-02-01,NORDESTE,0.8,27.017391304347825
2020-02-02,NORDESTE,10.200000000000001,27.907142857142855
2020-02-03,NORDESTE,28.0,27.941666666666666
2020-02-04,NORDESTE,33.6,28.048192771084338
2020-02-05,NORDESTE,61.0,27.378750000000004
2020-02-06,NORDESTE,20.4,27.17142857142857
2020-02-07,NORDESTE,0.2,27.719277108433733
2020-02-08,NORDESTE,12.0,27.51219512195122
2020-02-09,NORDESTE,4.2,28.23975903614458
2020-02-10,NORDESTE,6.3999999999999995,28.34941176470588
2020-02-11,NORDESTE,2.2,28.28617021276596
2020-02-12,NORDESTE,0.6000000000000001,27.950537634408605
2020-02-13,NORDESTE,26.4,27.252688172043012
2020-02-14,NORDESTE,3.6,27.545744680851065
2020-02-15,NORDESTE,32.2,27.790217391304346
2020-02-16,NORDESTE,11.4,27.53617021276596
2020-02-17,NORDESTE,26.8,27.09891304347826
2020-02-18,NORDESTE,66.60000000000001,26.968131868131866
2020-02-19,NORDESTE,26.0,26.539361702127657
2020-02-20,NORDESTE,36.6,26.617391304347827
2020-02-21,NORDESTE,1.0,27.21276595744681
2020-02-22,NORDESTE,9.0,27.462365591397848
2020-02-23,NORDESTE,6.4,27.80967741935484
2020-02-24,NORDESTE,16.0,28.363440860215057
2020-02-25,NORDESTE,10.2,27.790625000000002
2020-02-26,NORDESTE,17.0,27.65268817204301
2020-02-27,NORDESTE,0.2,28.118947368421054
2020-02-28,NORDESTE,1.2,28.51935483870968
2020-02-29,NORDESTE,22.0,27.170212765957448
2020-03-01,NORDESTE,34.6,27.320212765957447
2020-03-02,NORDESTE,50.4,27.42105263157895
2020-03-03,NORDESTE,0.6000000000000001,28.018947368421056
2020-03-04,NORDESTE,16.0,28.06
2020-03-05,NORDESTE,0.2,28.469791666666666
2020-03-06,NORDESTE,0.8,28.28191489361702
2020-03-07,NORDESTE,123.0,26.678260869565218
2020-03-08,NORDESTE,8.0,27.301052631578948
2020-03-09,NORDESTE,49.6,26.99263157894737
2020-03-10,NORDESTE,34.0,26.735483870967744
2020-03-11,NORDESTE,6.0,27.30851063829787
2020-03-12,NORDESTE,54.6,26.696842105263155
2020-03-13,NORDESTE,37.4,26.65
2020-03-14,NORDESTE,14.6,26.460869565217394
2020-03-15,NORDESTE,137.2,26.763829787234044
2020-03-16,NORDESTE,82.8,26.398924731182795
2020-03-17,NORDESTE,7.0,27.131914893617022
2020-03-18,NORDESTE,4.8,27.766666666666666
2020-03-19,NORDESTE,7.799999999999999,27.68723404255319
2020-03-20,NORDESTE,10.600000000000001,27.629473684210527
2020-03-21,NORDESTE,15.8,27.876344086021504
2020-03-22,NORDESTE,0.2,27.99032258064516
2020-03-23,NORDESTE,6.0,27.662499999999998
2020-03-24,NORDESTE,83.2,26.840860215053763
2020-03-25,NORDESTE,38.0,26.706451612903223
2020-03-26,NORDESTE,40.6,26.610416666666666
2020-03-27,NORDESTE,20.8,26.84065934065934
2020-03-28,NORDESTE,47.2,27.281111111111112
2020-03-29,NORDESTE,17.2,27.19032258064516
2020-03-30,NORDESTE,29.6,26.446739130434782
2020-03-31,NORDESTE,55.8,26.49673913043478
2020-04-01,NORDESTE,15.6,27.1
2020-04-02,NORDESTE,10.600000000000001,27.196739130434782
2020-04-03,NORDESTE,7.6,27.517204301075267
2020-04-04,NORDESTE,25.0,27.846315789473685
2020-04-05,NORDESTE,8.8,28.322105263157894
2020-04-06,NORDESTE,146.0,26.772340425531915
2020-04-07,NORDESTE,32.800000000000004,27.376344086021504
2020-04-08,NORDESTE,1.4,27.627956989247313
2020-04-09,NORDESTE,36.2,27.429032258064517
2020-04-10,NORDESTE,32.4,27.703157894736844
2020-04-11,NORDESTE,12.2,27.320652173913043
2020-04-12,NORDESTE,21.2,27.282105263157895
2020-04-13,NORDESTE,37.0,26.474999999999998
2020-04-14,NORDESTE,4.0,26.850526315789477
2020-04-15,NORDESTE,7.4,26.571578947368423
2020-04-16,NORDESTE,42.2,26.579787234042552
2020-04-17,NORDESTE,65.2,26.783870967741937
2020-04-18,NORDESTE,7.8,26.82967032967033
2020-04-19,NORDESTE,30.6,26.221505376344084
2020-04-20,NORDESTE,82.2,25.862765957446808
2020-04-21,NORDESTE,87.0,25.262637362637363
2020-04-22,NORDESTE,38.4,25.698947368421052
2020-04-23,NORDESTE,147.6,25.632291666666664
2020-04-24,NORDESTE,151.6,25.281720430107526
2020-04-25,NORDESTE,39.2,25.59787234042553
2020-04-26,NORDESTE,106.4,25.805434782608696
2020-04-27,NORDESTE,251.6,25.034042553191487
2020-04-28,NORDESTE,31.0,26.161956521739132
2020-04-29,NORDESTE,62.8,25.698924731182796
2020-04-30,NORDESTE,45.2,25.469565217391303
2020-05-01,NORDESTE,46.199999999999996,26.040217391304346
2020-05-02,NORDESTE,10.4,26.574193548387097
2020-05-03,NORDESTE,0.6000000000000001,26.76521739130435
2020-05-04,NORDESTE,25.6,26.07263157894737
2020-05-05,NORDESTE,15.2,26.445833333333336
2020-05-06,NORDESTE,32.4,26.29375
2020-05-07,NORDESTE,27.4,26.544210526315787
2020-05-08,NORDESTE,46.8,26.14782608695652
2020-05-09,NORDESTE,27.6,25.424444444444443
2020-05-10,NORDESTE,91.6,25.404395604395607
2020-05-11,NORDESTE,52.0,25.344444444444445
2020-05-12,NORDESTE,75.8,25.81157894736842
2020-05-13,NORDESTE,96.39999999999999,25.357142857142858
2020-05-14,NORDESTE,25.200000000000003,25.933684210526312
2020-05-15,NORDESTE,41.6,25.441304347826087
2020-05-16,NORDESTE,65.0,25.278260869565216
2020-05-17,NORDESTE,3.8,25.528723404255317
2020-05-18,NORDESTE,6.4,26.091397849462364
2020-05-19,NORDESTE,43.199999999999996,25.84021739130435
2020-05-20,NORDESTE,44.6,26.056382978723406
2020-05-21,NORDESTE,188.0,25.33404255319149
2020-05-22,NORDESTE,59.4,25.491304347826084
2020-05-23,NORDESTE,118.2,25.53723404255319
2020-05-24,NORDESTE,29.6,25.85978260869565
2020-05-25,NORDESTE,6.199999999999999,25.782105263157895
2020-05-26,NORDESTE,0.2,26.677894736842106
2020-05-27,NORDESTE,1.0,26.78804347826087
2020-05-28,NORDESTE,21.4,26.17127659574468
2020-05-29,NORDESTE,64.6,25.03655913978495
2020-05-30,NORDESTE,22.4,24.650000000000002
2020-05-31,NORDESTE,37.4,24.93263157894737
2020-06-01,NORDESTE,7.6,25.444565217391304
2020-06-02,NORDESTE,13.2,25.811827956989248
2020-06-03,NORDESTE,0.6000000000000001,26.354945054945055
2020-06-04,NORDESTE,78.0,25.88936170212766
2020-06-05,NORDESTE,98.0,25.11123595505618
2020-06-06,NORDESTE,40.0,25.386021505376345
2020-06-07,NORDESTE,62.4,24.867368421052632
2020-06-08,NORDESTE,4.4,25.26629213483146
2020-06-09,NORDESTE,73.4,24.86021505376344
2020-06-10,NORDESTE,25.2,25.084374999999998
2020-06-11,NORDESTE,25.4,25.109574468085107
2020-06-12,NORDESTE,5.800000000000001,25.421875
2020-06-13,NORDESTE,4.0,25.578494623655917
2020-06-14,NORDESTE,80.8,25.586021505376344
2020-06-15,NORDESTE,17.0,25.437894736842104
2020-06-16,NORDESTE,23.599999999999998,25.689473684210526
2020-06-17,NORDESTE,45.8,25.54105263157895
2020-06-18,NORDESTE,43.6,25.152747252747254
2020-06-19,NORDESTE,10.2,25.534736842105264
2020-06-20,NORDESTE,5.6,25.731521739130436
2020-06-21,NORDESTE,9.6,25.162105263157894
2020-06-22,NORDESTE,40.6,24.66315789473684
2020-06-23,NORDESTE,2.4,25.598947368421054
2020-06-24,NORDESTE,2.8,25.16344086021505
2020-06-25,NORDESTE,28.0,24.98315789473684
2020-06-26,NORDESTE,9.8,24.446739130434782
2020-06-27,NORDESTE,10.0,24.79462365591398
2020-06-28,NORDESTE,19.2,24.705319148936173
2020-06-29,NORDESTE,18.4,24.84
2020-06-30,NORDESTE,23.6,24.47578947368421
2020-07-01,NORDESTE,0.6000000000000001,24.517204301075267
2020-07-02,NORDESTE,0.2,24.696666666666665
2020-07-03,NORDESTE,11.4,24.93894736842105
2020-07-04,NORDESTE,3.6,24.62197802197802
2020-07-05,NORDESTE,14.0,25.298936170212766
2020-07-06,NORDESTE,51.8,24.575
2020-07-07,NORDESTE,8.8,23.779347826086955
2020-07-08,NORDESTE,42.8,24.303124999999998
2020-07-09,NORDESTE,99.2,24.006593406593407
2020-07-10,NORDESTE,6.0,24.740000000000002
2020-07-11,NORDESTE,21.599999999999998,24.504347826086956
2020-07-12,NORDESTE,6.6000000000000005,24.73763440860215
2020-07-13,NORDESTE,15.4,24.38817204301075
2020-07-14,NORDESTE,34.800000000000004,24.110752688172045
2020-07-15,NORDESTE,13.2,24.55161290322581
2020-07-16,NORDESTE,24.599999999999998,24.65978260869565
2020-07-17,NORDESTE,78.2,23.543617021276596
2020-07-18,NORDESTE,24.8,24.301086956521736
2020-07-19,NORDESTE,28.0,24.017021276595745
2020-07-20,NORDESTE,12.8,24.508333333333336
2020-07-21,NORDESTE,22.4,24.093617021276597
2020-07-22,NORDESTE,2.2,24.341489361702127
2020-07-23,NORDESTE,14.2,24.695744680851064
2020-07-24,NORDESTE,9.8,24.656521739130437
2020-07-25,NORDESTE,1.8,24.777659574468085
2020-07-26,NORDESTE,19.4,24.4494623655914
2020-07-27,NORDESTE,12.4,24.758510638297874
2020-07-28,NORDESTE,0.8,24.997894736842106
2020-07-29,NORDESTE,7.0,24.730851063829785
2020-07-30,NORDESTE,1.6,24.753191489361704
2020-07-31,NORDESTE,8.0,24.384042553191488
2020-08-01,NORDESTE,10.600000000000001,25.172340425531914
2020-08-02,NORDESTE,8.6,24.713043478260868
2020-08-03,NORDESTE,20.8,24.103157894736842
2020-08-04,NORDESTE,49.4,23.630526315789474
2020-08-05,NORDESTE,9.4,24.021052631578947
2020-08-06,NORDESTE,7.2,24.377419354838707
2020-08-07,NORDESTE,5.2,24.58695652173913
2020-08-08,NORDESTE,45.6,24.133684210526315
2020-08-09,NORDESTE,32.6,24.258064516129032
2020-08-10,NORDESTE,7.4,24.448958333333334
2020-08-11,NORDESTE,2.6,24.43191489361702
2020-08-12,NORDESTE,8.2,24.341489361702127
2020-08-13,NORDESTE,32.0,24.441935483870967
2020-08-14,NORDESTE,8.6,24.575531914893617
2020-08-15,NORDESTE,8.2,24.573913043478264
2020-08-16,NORDESTE,10.8,24.94148936170213
2020-08-17,NORDESTE,0.2,25.5505376344086
2020-08-18,NORDESTE,14.0,24.768421052631577
2020-08-19,NORDESTE,2.2,25.02421052631579
2020-08-20,NORDESTE,1.8,24.844565217391303
2020-08-21,NORDESTE,27.0,25.083870967741937
2020-08-22,NORDESTE,3.4,24.873684210526317
2020-08-23,NORDESTE,16.6,24.08494623655914
2020-08-24,NORDESTE,40.6,23.80112359550562
2020-08-25,NORDESTE,1.2,24.08131868131868
2020-08-26,NORDESTE,3.0,24.169565217391302
2020-08-27,NORDESTE,1.5999999999999999,24.301075268817204
2020-08-28,NORDESTE,0.2,24.77263157894737
2020-08-29,NORDESTE,6.8,25.501075268817203
2020-08-30,NORDESTE,3.0,25.826315789473686
2020-08-31,NORDESTE,5.2,25.435555555555553
2020-09-01,NORDESTE,24.8,25.0505376344086
2020-09-02,NORDESTE,20.6,25.086516853932583
2020-09-03,NORDESTE,37.2,24.293684210526315
2020-09-04,NORDESTE,12.4,24.49042553191489
2020-09-05,NORDESTE,6.0,24.875531914893617
2020-09-06,NORDESTE,3.0,25.08404255319149
2020-09-07,NORDESTE,15.2,24.58404255319149
2020-09-08,NORDESTE,9.6,24.853763440860217
2020-09-09,NORDESTE,15.0,25.026373626373626
2020-09-10,NORDESTE,4.4,25.578125
2020-09-11,NORDESTE,0.2,25.309782608695652
2020-09-12,NORDESTE,1.4,25.242553191489364
2020-09-13,NORDESTE,10.0,24.982795698924733
2020-09-14,NORDESTE,24.200000000000003,25.064444444444447
2020-09-15,NORDESTE,4.4,24.902083333333334
2020-09-16,NORDESTE,10.4,25.142222222222223
2020-09-17,NORDESTE,0.6000000000000001,24.951648351648352
2020-09-18,NORDESTE,0.0,24.73894736842105
2020-09-19,NORDESTE,3.0,25.222580645161287
2020-09-20,NORDESTE,0.2,25.553684210526313
